acousticness,danceability,duration_ms,energy,firstartist,id,imageurl,instrumentalness,key,liveness,loudness,popularity,preview_url,speechiness,spotifyurl,tempo,time_signature,track_number,trackname,valence,density,baseline_ranking,baseline_score
0.0403,0.847,243200,0.684,Black Sheep,4k9EkhkFZY8Bk41Qi0Ob7P,https://i.scdn.co/image/85186c72dcf21a2cc438c747fa4592f25e6f2fac,0.0,10,0.0781,-12.048,54,,0.248,https://open.spotify.com/track/4k9EkhkFZY8Bk41Qi0Ob7P,101,4,21,The Choice Is Yours (Revisited),0.688,9655.172320984744,1.0,3351.0
0.0405,0.856,278200,0.696,Diddy,3GMR3hyv8BccozoebVMve3,https://i.scdn.co/image/eda1ed1c17aecb7e3bac45c8efee84b64c41c97c,8.75e-06,6,0.0901,-3.51,56,https://p.scdn.co/mp3-preview/ad55e7deaca06bb4092b1073afac18b4be9a4776?cid=f715962b546a41029c80979d6042ad77,0.226,https://open.spotify.com/track/3GMR3hyv8BccozoebVMve3,90,4,10,"It's All About The Benjamins (feat. The Notorious B.I.G., Lil' Kim & The Lox) - Remix",0.718,9608.91812665278,2.0,3350.0
0.0392,0.85,286187,0.728,Kool Keith,54QMudG9JQV6jN5NyRJ8aF,https://i.scdn.co/image/95606a54aad598d0f7f3740789ca52abf69624f8,0.0,1,0.0821,-4.642,21,https://p.scdn.co/mp3-preview/afdf036ed95b1a1e273fa0a7a261b540c1307f88?cid=f715962b546a41029c80979d6042ad77,0.254,https://open.spotify.com/track/54QMudG9JQV6jN5NyRJ8aF,101,4,4,Make up Your Mind,0.7120000000000001,9204.536451649112,3.0,3349.0
0.0332,0.8370000000000001,270093,0.688,MC Lyte,0wIEQYOLgV9TneTgM3aRVE,https://i.scdn.co/image/eb95eefa67f4d967bb859ba019ef464369987023,0.0,10,0.0999,-7.307,38,https://p.scdn.co/mp3-preview/004d2e1b54f202c91cb578985f5bef4ef5ee2db2?cid=f715962b546a41029c80979d6042ad77,0.21600000000000005,https://open.spotify.com/track/0wIEQYOLgV9TneTgM3aRVE,96,4,6,Poor Georgie,0.7090000000000001,8193.339341707659,4.0,3348.0
0.0297,0.897,208267,0.612,Cypress Hill,1oTHteQbmJw15rPxPVXUTv,https://i.scdn.co/image/043011d6cf10ffca413bc2c553da865cf8099dea,0.18600000000000005,11,0.0894,-10.489,69,https://p.scdn.co/mp3-preview/cdb4418e8543eeb0552077f7696392f0c53c9815?cid=f715962b546a41029c80979d6042ad77,0.211,https://open.spotify.com/track/1oTHteQbmJw15rPxPVXUTv,102,4,3,Insane in the Brain,0.767,7466.575831147586,5.0,3347.0
0.0265,0.9,191200,0.635,Arrested Development,1BPGVK07VnVlMx5KiGSxf4,https://i.scdn.co/image/bd1e1aec5613568f593705d435aa65b95b8cea79,2.9e-05,10,0.07200000000000001,-12.389,36,,0.222,https://open.spotify.com/track/1BPGVK07VnVlMx5KiGSxf4,107,4,5,Africa's Inside Me,0.634,7208.697806734044,6.0,3346.0
0.0257,0.8270000000000001,182160,0.6759999999999999,House Of Pain,7ygrDIOwwM4gtNf8Pz6kxW,https://i.scdn.co/image/de2534076e767d5e8194d6925b349b386386f80c,4.8e-06,7,0.079,-9.735,38,https://p.scdn.co/mp3-preview/7463c1d3923b56009ba4c5a11bbf52da71be2435?cid=f715962b546a41029c80979d6042ad77,0.262,https://open.spotify.com/track/7ygrDIOwwM4gtNf8Pz6kxW,98,4,3,Put Your Head Out,0.792,7146.769987035998,7.0,3345.0
0.0283,0.838,302004,0.765,A$AP Mob,2rqUblDWJKlMVwh9uJc0Vv,https://i.scdn.co/image/89691201446dc06e88aa5696dc36c2d9da913e6c,1.5e-05,7,0.0779,-6.299,68,https://p.scdn.co/mp3-preview/d93fb61c4d8363799f245f9de4eae8e8183bf7e1?cid=f715962b546a41029c80979d6042ad77,0.28,https://open.spotify.com/track/2rqUblDWJKlMVwh9uJc0Vv,138,4,1,Yamborghini High,0.635,6652.0663676558,8.0,3344.0
0.0423,0.8590000000000001,265800,0.7190000000000001,Brand Nubian,1RcS2X26yGTowcttwIgkv4,https://i.scdn.co/image/fbb34304b56082b4373563aea7f7f44492f27ec0,0.000746,1,0.104,-12.815,44,https://p.scdn.co/mp3-preview/31ec6339ac4131215b0b8ab0c35bcf8eedb9458b?cid=f715962b546a41029c80979d6042ad77,0.211,https://open.spotify.com/track/1RcS2X26yGTowcttwIgkv4,98,4,14,Punks Jump Up to Get Beat Down,0.6579999999999999,6340.06758299191,9.0,3343.0
0.0344,0.8490000000000001,213907,0.635,Naughty By Nature,3MPKTMJIxlORqcxw542HHK,https://i.scdn.co/image/7f48a04ed65aeb87db50ee3fa2a628b68e40b0df,0.0,0,0.08199999999999999,-9.425,54,https://p.scdn.co/mp3-preview/6060b4ae12603cde9b254829847600a0cc22a5a5?cid=f715962b546a41029c80979d6042ad77,0.266,https://open.spotify.com/track/3MPKTMJIxlORqcxw542HHK,92,4,8,Jamboree,0.856,5576.968754236154,10.0,3342.0
0.0237,0.852,212013,0.7929999999999999,Just-Ice,514xWonEgt39hurRFiwfnj,https://i.scdn.co/image/f3900d4803e2827a7b22b2b127180d979988b3f4,0.00293,6,0.0773,-5.497000000000001,7,https://p.scdn.co/mp3-preview/c2d4b7ebe33213448dc616758ffaf9a92851d673?cid=f715962b546a41029c80979d6042ad77,0.182,https://open.spotify.com/track/514xWonEgt39hurRFiwfnj,80,4,6,Little Bad Johnny,0.632,5571.742040755213,11.0,3341.0
0.0424,0.853,210479,0.6859999999999999,Azealia Banks,0UTmS76yJwuCpiKEn16uN5,https://i.scdn.co/image/b26837b6ce83616672dc20d0add8e138dbcf2e03,2.79e-06,10,0.0866,-8.314,45,https://p.scdn.co/mp3-preview/28b7f2f6f9ff99406be5b92ba69bcb3bbb2dffb8?cid=f715962b546a41029c80979d6042ad77,0.268,https://open.spotify.com/track/0UTmS76yJwuCpiKEn16uN5,123,4,1,1991,0.5379999999999999,5160.67978518565,12.0,3340.0
0.017,0.879,221160,0.6809999999999999,Da Brat,5d8woPn6sHRA6yPnnHnqSt,https://i.scdn.co/image/ecf2f50f2e5c3d545edbc5a060a64e8118d0f4b1,0.0,10,0.0669,-8.951,46,https://p.scdn.co/mp3-preview/99a7541978710edc438544b40e6d5031ba876821?cid=f715962b546a41029c80979d6042ad77,0.24,https://open.spotify.com/track/5d8woPn6sHRA6yPnnHnqSt,100,4,3,What'chu Like,0.8170000000000001,5079.616719351164,13.0,3339.0
0.039,0.8190000000000001,313160,0.624,DJ Jazzy Jeff & The Fresh Prince,4R11j2BjqkwcEmVxEzDQNG,https://i.scdn.co/image/74a65ca041ad5be09fee8a6a771ed05aafebadf4,0.0,11,0.101,-14.076,40,https://p.scdn.co/mp3-preview/2cdd8ba8a137230005fc614c10dac2cea23f9766?cid=f715962b546a41029c80979d6042ad77,0.212,https://open.spotify.com/track/4R11j2BjqkwcEmVxEzDQNG,88,4,7,Parents Just Don't Understand,0.802,4822.705513126704,14.0,3338.0
0.0208,0.8690000000000001,233787,0.687,A$AP Rocky,4XoP1AkbOurU9CeZ2rMEz2,https://i.scdn.co/image/342fd8bf9219b2369394bc6adf57a69b3fecc0f7,1e-06,1,0.114,-6.816,74,https://p.scdn.co/mp3-preview/1649b7c26c8bcfa8b252601cf428844cec9a8446?cid=f715962b546a41029c80979d6042ad77,0.263,https://open.spotify.com/track/4XoP1AkbOurU9CeZ2rMEz2,96,4,7,F**kin' Problems,0.6679999999999999,4748.3522288977065,15.0,3337.0
0.0508,0.857,239133,0.6629999999999999,FU-Schnickens,3oaWYEUBZ4QXrx4qgGIRwF,https://i.scdn.co/image/ea9b903121b5059103204be0fc7dde3cc0c49b60,0.0,8,0.0681,-11.964,30,https://p.scdn.co/mp3-preview/f888dc741ff9eec1af2e0d66e0e0c4a3b5a843a7?cid=f715962b546a41029c80979d6042ad77,0.304,https://open.spotify.com/track/3oaWYEUBZ4QXrx4qgGIRwF,102,4,1,True Fuschnick,0.726,4724.4281092421525,16.0,3336.0
0.014,0.875,219467,0.674,Schoolly D,60IoX04T1V9LwdkUQOkrTI,https://i.scdn.co/image/4a3575c9131fbb7a836b3cf9d4b898b87795835c,0.0,6,0.0586,-11.423,11,,0.267,https://open.spotify.com/track/60IoX04T1V9LwdkUQOkrTI,90,4,4,Original Gangster,0.6629999999999999,4724.412897482723,17.0,3335.0
0.0274,0.823,197053,0.705,Tech N9ne,3kW5Rq9AIL0QQuYTSKNkQw,https://i.scdn.co/image/839f091803f70314fc1f9ecf932368ed462d12b1,0.0,10,0.0919,-4.73,59,https://p.scdn.co/mp3-preview/17bda47dc2f6bc61d2c176d1a9204fdcd16f4aee?cid=f715962b546a41029c80979d6042ad77,0.282,https://open.spotify.com/track/3kW5Rq9AIL0QQuYTSKNkQw,186,4,6,Erbody But Me,0.836,4678.010330762586,18.0,3334.0
0.0377,0.878,244067,0.596,Dru Hill,2tR3FMUgtCTWheiDNnLtMP,https://i.scdn.co/image/2b96ab7a1da0565fde08d3c9792cabeb3a90b611,0.0,10,0.0718,-10.028,48,,0.14800000000000002,https://open.spotify.com/track/2tR3FMUgtCTWheiDNnLtMP,95,4,15,In My Bed - So So Def Mix,0.7759999999999999,4491.527321474908,19.0,3333.0
0.0144,0.818,204957,0.769,Azealia Banks,6no1mklq4BJBg7KJ6Dly7N,https://i.scdn.co/image/1874ee8ef11e1b568ed71edb13ab07e7206efcdc,0.000122,11,0.0767,-5.761,64,https://p.scdn.co/mp3-preview/3d3afb2c09f24be504ec373b1b907880eed76947?cid=f715962b546a41029c80979d6042ad77,0.271,https://open.spotify.com/track/6no1mklq4BJBg7KJ6Dly7N,126,4,5,212,0.622,4440.616835900795,20.0,3332.0
0.0201,0.828,277627,0.5479999999999999,Mack 10,3iHdDUCflE5tM18Aj8vuRJ,https://i.scdn.co/image/3b48a5a4ce41bf913d642e9f0c72902ea3738f6b,0.0,1,0.0877,-5.81,33,,0.205,https://open.spotify.com/track/3iHdDUCflE5tM18Aj8vuRJ,77,4,3,Take A Hit,0.568,4431.476375331056,21.0,3331.0
0.0122,0.81,252587,0.628,UGK,1r5R9s4795zEhCNTy1O2Q9,https://i.scdn.co/image/fb6b34ea28488d167740cbe6281a1cef35cafca6,0.0,11,0.0686,-8.279,35,https://p.scdn.co/mp3-preview/0eae4ad2f1a7c00e2b167090b643c45940c137a2?cid=f715962b546a41029c80979d6042ad77,0.278,https://open.spotify.com/track/1r5R9s4795zEhCNTy1O2Q9,156,4,1,Let Me See It,0.71,4283.872719813857,22.0,3330.0
0.0411,0.862,275147,0.715,Tha Dogg Pound,5ZfujhP567v3AW6lwcGM2D,https://i.scdn.co/image/c81ffce4d9f22c9c6f7fd08742f2b4b660106583,0.0,1,0.115,-5.09,41,https://p.scdn.co/mp3-preview/e912ff0e6d90980b86dc6bdb2923a0993bf57d94?cid=f715962b546a41029c80979d6042ad77,0.214,https://open.spotify.com/track/5ZfujhP567v3AW6lwcGM2D,91,4,5,Smooth,0.654,4259.481698772051,23.0,3329.0
0.0117,0.926,313267,0.6459999999999999,Grandmaster Melle Mel,6DIR2eusQcQOeq4pHFyDti,https://i.scdn.co/image/59e268ba3080890c76f0219e563a0c3a7cac53d0,3.87e-06,10,0.0757,-13.443,24,https://p.scdn.co/mp3-preview/8153f0a80fd9abf866de96185c15f9973541fcc6?cid=f715962b546a41029c80979d6042ad77,0.221,https://open.spotify.com/track/6DIR2eusQcQOeq4pHFyDti,104,4,5,Beat Street,0.6779999999999999,4247.3591019858495,24.0,3328.0
0.0221,0.831,320267,0.721,Souls Of Mischief,3uxEUkg8yS9kqgVBprp4xi,https://i.scdn.co/image/f51599f49a7564cb5eeeb8c44442020deb42524a,0.00232,6,0.0943,-12.387,41,https://p.scdn.co/mp3-preview/16bc534a93e81161acbe20fbbd9d2221fe94fe83?cid=f715962b546a41029c80979d6042ad77,0.338,https://open.spotify.com/track/3uxEUkg8yS9kqgVBprp4xi,90,4,2,Live and Let Live,0.7340000000000001,4091.5526464444947,25.0,3327.0
0.038,0.914,200000,0.615,KRS-One,7sBxvRUzQmF7uB2ZFfjzF3,https://i.scdn.co/image/3f51d7cfc9a06e367112343374bec6ba73bbcfac,0.000164,8,0.0852,-8.953,38,https://p.scdn.co/mp3-preview/e0f0d355d25ee19ae30c470e2d44e0891ff9a810?cid=f715962b546a41029c80979d6042ad77,0.284,https://open.spotify.com/track/7sBxvRUzQmF7uB2ZFfjzF3,96,4,4,Mortal Thought,0.825,4090.003575720888,26.0,3326.0
0.0176,0.81,257133,0.611,Kool Moe Dee,4a5wM48UvlvynOGfxid0Pb,https://i.scdn.co/image/557550ce389bbf8096f42d251a8ac1b7546b0a90,0.0,2,0.0771,-13.654000000000002,24,https://p.scdn.co/mp3-preview/711d8f4b5607d92fd663ec085c0917a5f4edb92b?cid=f715962b546a41029c80979d6042ad77,0.319,https://open.spotify.com/track/4a5wM48UvlvynOGfxid0Pb,176,4,5,Do You Know What Time It Is?,0.7190000000000001,4048.1564483414563,27.0,3325.0
0.00978,0.883,188128,0.556,Next,3TYaL4hZFw6kPkUs9weQDx,https://i.scdn.co/image/cadcc53102e43ee320503f8d11f2330164d9ae9e,0.0,10,0.0893,-6.97,39,https://p.scdn.co/mp3-preview/a10cada9dfb58d2670fe1d939e823c438023693b?cid=f715962b546a41029c80979d6042ad77,0.3,https://open.spotify.com/track/3TYaL4hZFw6kPkUs9weQDx,103,4,12,Just Like That,0.634,3936.365543332617,28.0,3324.0
0.0286,0.912,246707,0.5820000000000001,Naughty By Nature,39Gxez6G1bcaXDILmD4UNq,https://i.scdn.co/image/7f48a04ed65aeb87db50ee3fa2a628b68e40b0df,0.0,11,0.0709,-8.106,53,https://p.scdn.co/mp3-preview/e30cec0abb77197f26c7f3409b07fc295bc65ec0?cid=f715962b546a41029c80979d6042ad77,0.16,https://open.spotify.com/track/39Gxez6G1bcaXDILmD4UNq,100,4,4,Holiday,0.7490000000000001,3926.6780790268926,29.0,3323.0
0.0388,0.7979999999999999,290693,0.616,South Park Mexican,1lCoCTEkFneOksFw8NHRIX,https://i.scdn.co/image/75f64799a5ca25fe5b2e49cd03ac8ecd4eeb970b,0.0,4,0.0693,-8.802999999999997,24,https://p.scdn.co/mp3-preview/4b3af959fe73674605e078384c3fefeca3f384e6?cid=f715962b546a41029c80979d6042ad77,0.19,https://open.spotify.com/track/1lCoCTEkFneOksFw8NHRIX,132,4,4,Spm Vs. Los,0.618,3875.428632090064,30.0,3322.0
0.0121,0.831,353133,0.7,DJ Quik,2qxf6vdFdnYToAOfMtHcLY,https://i.scdn.co/image/db55fcb5da1b827dee885cdfc9d5c9e0cdc8e1a8,0.0,10,0.0854,-4.113,43,https://p.scdn.co/mp3-preview/262b3fb84a3ebec4fab96b6f2e75d495c92da234?cid=f715962b546a41029c80979d6042ad77,0.205,https://open.spotify.com/track/2qxf6vdFdnYToAOfMtHcLY,99,4,7,Dollaz + Sense,0.528,3847.6144353063105,31.0,3321.0
0.0137,0.879,314667,0.721,Schoolly D,66ZOIARLVKPlLBUxOREGUj,https://i.scdn.co/image/d9afed9d6b82a7e6b8aa583bfc9556f545e6bdd0,0.00128,11,0.109,-9.358,5,https://p.scdn.co/mp3-preview/88b177c277859ca21137b0022afb6a9cc33e68e3?cid=f715962b546a41029c80979d6042ad77,0.262,https://open.spotify.com/track/66ZOIARLVKPlLBUxOREGUj,100,4,13,Housing the Joint,0.601,3830.1885999296173,32.0,3320.0
0.0173,0.902,299027,0.541,King Tee,623SXRZfjnTnvCAM0CT1CP,https://i.scdn.co/image/90e34b1ade0a7ad7ec7c01c77034ac8a09003c37,0.0,11,0.0649,-13.907,36,,0.268,https://open.spotify.com/track/623SXRZfjnTnvCAM0CT1CP,90,4,14,Played Like A Piano,0.66,3810.5986838275426,33.0,3319.0
0.0102,0.82,270353,0.706,Grandmaster Caz,25d78aLvDCTLBG4u2VxxSd,https://i.scdn.co/image/c051ce63f8ece17560130633f96c42509546d38c,0.0,10,0.097,-13.632,9,https://p.scdn.co/mp3-preview/a37475ec81b600f9f76bd35fb22dcd4254f2c1e9?cid=f715962b546a41029c80979d6042ad77,0.189,https://open.spotify.com/track/25d78aLvDCTLBG4u2VxxSd,125,4,5,Ain't Nothin' Changed (But the Weather),0.7909999999999999,3809.2657424632484,34.0,3318.0
0.00864,0.906,194293,0.623,Busta Rhymes,1NHwvBmrUje4L1dxfWnXCH,https://i.scdn.co/image/f85d36d97ec565d40f2e21b509d2fad730715b89,4.19e-06,1,0.0753,-6.711,61,https://p.scdn.co/mp3-preview/5ae053e6e0d3bf3cd061f517038c053ce6fbb4ef?cid=f715962b546a41029c80979d6042ad77,0.303,https://open.spotify.com/track/1NHwvBmrUje4L1dxfWnXCH,99,4,8,Put Your Hands Where My Eyes Could See,0.715,3788.9312083280174,35.0,3317.0
0.023,0.945,429293,0.637,Grandmaster Flash,5wD0OP3jK8lz47EvLFYeeA,https://i.scdn.co/image/9d00dc21cfd8f32ae0fc06a95d09c79a2e387fd4,3.35e-06,10,0.0834,-9.725,39,https://p.scdn.co/mp3-preview/cbc253de539f7ddfc64b62c91c84417a44c74306?cid=f715962b546a41029c80979d6042ad77,0.209,https://open.spotify.com/track/5wD0OP3jK8lz47EvLFYeeA,101,4,2,The Message,0.728,3753.023206724422,36.0,3316.0
0.018000000000000002,0.8190000000000001,250907,0.799,Rakim,5czjjnbTatyFal33a9h1aN,https://i.scdn.co/image/bf4ab40f65fba307ec06c87d3ccd4b0c3334438c,0.0,6,0.104,-7.769,55,,0.264,https://open.spotify.com/track/5czjjnbTatyFal33a9h1aN,94,4,8,Guess Who's Back,0.664,3727.1401635921065,37.0,3315.0
0.0173,0.853,243733,0.61,Lords Of The Underground,0X9q2KCgKIicUlv8PBUEVI,https://i.scdn.co/image/121eecdb236ae1106334c167318363357a34094d,0.115,1,0.0812,-7.034,31,,0.248,https://open.spotify.com/track/0X9q2KCgKIicUlv8PBUEVI,103,4,9,Madd Skillz,0.496,3720.2249513851366,38.0,3314.0
0.0295,0.838,354427,0.8290000000000001,Schoolly D,4syyQUT23HajR6azsVAsRi,https://i.scdn.co/image/ae232af5ec4b4a54a7d4c8521d701d5782bb994b,1.67e-05,1,0.0692,-11.232,13,https://p.scdn.co/mp3-preview/858fd5268fca932f5825dba7af263b1c5bd540a4?cid=f715962b546a41029c80979d6042ad77,0.29,https://open.spotify.com/track/4syyQUT23HajR6azsVAsRi,96,4,1,I Don't Like Rock 'N' Roll,0.632,3713.516611251693,39.0,3313.0
0.0536,0.87,281600,0.645,2Pac,4AE7Lj39VnSZNOmGH2iZaq,https://i.scdn.co/image/2aa53b28e4abbcc1ada58116aea80d537b9aea6f,0.00152,1,0.0651,-3.956,64,,0.307,https://open.spotify.com/track/4AE7Lj39VnSZNOmGH2iZaq,95,4,6,Do For Love,0.746,3611.172946718537,40.0,3312.0
0.0196,0.899,242507,0.6629999999999999,WC,0ovZFLts0RrghsbOg0v4Ki,https://i.scdn.co/image/04a73566d5ef915e567d61b8ee7d548015e5fbe0,0.0,1,0.0977,-3.708,33,,0.334,https://open.spotify.com/track/0ovZFLts0RrghsbOg0v4Ki,93,4,13,Cheddar,0.626,3562.2468478259498,41.0,3311.0
0.0239,0.8740000000000001,457867,0.528,Fab 5 Freddy,6e5dWfv3tecjL1xAPWLAQB,https://i.scdn.co/image/3836be0b7a884f3ee57fc58c5366ec6e14e80610,1.52e-06,10,0.0856,-9.412,17,https://p.scdn.co/mp3-preview/84a5c02efdac4c1493607e0d447bb391eb26ae65?cid=f715962b546a41029c80979d6042ad77,0.139,https://open.spotify.com/track/6e5dWfv3tecjL1xAPWLAQB,97,4,25,Change The Beat - French & English Rap,0.615,3521.540003396174,42.0,3310.0
0.0227,0.947,430013,0.626,Grandmaster Flash & The Furious Five,5isA9icHWl2651hvfr1EOV,https://i.scdn.co/image/beeb82b8d20777abdb22af813ce54f4e9fa9ed32,3.37e-06,1,0.0853,-10.106,51,https://p.scdn.co/mp3-preview/886f86b1da8711bf5c2f15b92878e36adcca78ea?cid=f715962b546a41029c80979d6042ad77,0.205,https://open.spotify.com/track/5isA9icHWl2651hvfr1EOV,101,4,7,The Message - Extended Version,0.7240000000000001,3483.8736164708007,43.0,3309.0
0.0495,0.787,312027,0.672,Grandmaster Caz,4kl8V4ChWgyofqh5wWF2T3,https://i.scdn.co/image/c051ce63f8ece17560130633f96c42509546d38c,0.0,10,0.0891,-14.697,12,https://p.scdn.co/mp3-preview/b83769849d5343823c95e009b07a02eaefd909eb?cid=f715962b546a41029c80979d6042ad77,0.194,https://open.spotify.com/track/4kl8V4ChWgyofqh5wWF2T3,108,4,9,Need to Know the Flavor,0.731,3470.4313649919604,44.0,3308.0
0.02,0.851,304200,0.742,Biz Markie,7LJrtz3AXHb1G1BM1YevO5,https://i.scdn.co/image/e8adbfe1873d7aaf99a076ec030809ba1e000cee,0.0,7,0.0854,-10.19,30,https://p.scdn.co/mp3-preview/8cee57f9dabc6c66b21e7ffe2e92d8a60e29a5ce?cid=f715962b546a41029c80979d6042ad77,0.34600000000000003,https://open.spotify.com/track/7LJrtz3AXHb1G1BM1YevO5,98,4,4,"Make the Music With Your Mouth, Biz (Best Of )",0.787,3416.5163750556244,45.0,3307.0
0.00569,0.836,319907,0.728,Big Daddy Kane,0dNiLb9FEHrRK7VFDJctiR,https://i.scdn.co/image/3c9af04672e8d704d07d1d10ead9bd04fc425b8b,0.000819,10,0.0649,-12.058,53,https://p.scdn.co/mp3-preview/9e0241178a2a399180f7440cdaa614ad68a1b2a4?cid=f715962b546a41029c80979d6042ad77,0.234,https://open.spotify.com/track/0dNiLb9FEHrRK7VFDJctiR,101,4,6,Ain't No Half-Steppin',0.599,3403.60537795585,46.0,3306.0
0.0199,0.93,277093,0.636,Biz Markie,7gpVBVMQV6wF8Ops2hVWL6,https://i.scdn.co/image/a76e7ff6a248e397327a18f0909b69fa37fdeaa4,1.7199999999999998e-05,7,0.0747,-6.846,23,https://p.scdn.co/mp3-preview/f954b8aa33d74821bcebab0ed7293bb4a5cf8f14?cid=f715962b546a41029c80979d6042ad77,0.294,https://open.spotify.com/track/7gpVBVMQV6wF8Ops2hVWL6,95,4,6,Pickin' Boogers (Best Of ),0.607,3333.8549220013238,47.0,3305.0
0.0426,0.785,315533,0.6920000000000001,Utfo,6cicZLOCfGvWM2x0PXbwte,https://i.scdn.co/image/cca20e36bd211cc883e38569891a732b3969f143,0.0,7,0.0874,-6.848,23,https://p.scdn.co/mp3-preview/8f33b334fae7c69621a84d7a76a71657264ccb21?cid=f715962b546a41029c80979d6042ad77,0.303,https://open.spotify.com/track/6cicZLOCfGvWM2x0PXbwte,167,4,2,Ya Cold Wanna Be Wit Me,0.727,3319.547000093648,48.0,3304.0
0.0308,0.916,313098,0.746,Mc Shan,4tlCpwNUuj21wBCHYicqxQ,https://i.scdn.co/image/c698bf15946d4264d1b50bfdbd5956599368b9ae,0.0,1,0.0696,-4.785,21,https://p.scdn.co/mp3-preview/b3c18bff153032962fb6d0ccbf34da22798047d3?cid=f715962b546a41029c80979d6042ad77,0.324,https://open.spotify.com/track/4tlCpwNUuj21wBCHYicqxQ,97,4,4,Kill That Noise,0.716,3317.0712583700238,49.0,3303.0
0.0527,0.8370000000000001,266890,0.78,Ice-T,7qIwzvrtNJl2En2E3RBL8V,https://i.scdn.co/image/1c759354d468f1dd5686bbba2a27bd7a830ee916,4.58e-05,6,0.0875,-10.449000000000002,33,,0.315,https://open.spotify.com/track/7qIwzvrtNJl2En2E3RBL8V,94,4,2,Colors,0.645,3206.3476589015227,50.0,3302.0
0.0271,0.835,214987,0.862,T La Rock,3Lnv5TBGHzSwITXMVpEb1h,https://i.scdn.co/image/4344b2d9f24d86323aafcb1e66137c91bc2cd5c6,0.0134,7,0.0822,-7.0710000000000015,7,https://p.scdn.co/mp3-preview/307301aded65070aa4b8007feab57d9b988c0a78?cid=f715962b546a41029c80979d6042ad77,0.162,https://open.spotify.com/track/3Lnv5TBGHzSwITXMVpEb1h,98,4,2,Back to Burn,0.696,3168.2489664928007,51.0,3301.0
0.0441,0.804,238320,0.787,G-Unit,6YTGeOilUBLvOGrpPBZ1OR,https://i.scdn.co/image/349d0d63f03e6c7a894d86602357ae9ae768d4e5,0.0,11,0.0646,-3.276,47,,0.207,https://open.spotify.com/track/6YTGeOilUBLvOGrpPBZ1OR,89,4,18,I Smell Pussy,0.7070000000000001,3150.039513422632,52.0,3300.0
0.0138,0.857,235533,0.653,Kurtis Blow,6dAffqfVEYUmntU7K9QtlA,https://i.scdn.co/image/75ec3837657b2218e3f5db166af568f36f886bef,4.370000000000001e-05,10,0.116,-11.41,22,,0.204,https://open.spotify.com/track/6dAffqfVEYUmntU7K9QtlA,96,4,13,If I Ruled The World,0.79,3066.032949212611,53.0,3299.0
0.0302,0.91,221667,0.495,Kid 'N Play,28UtSTNn2tdS6T97gu6gZn,https://i.scdn.co/image/a5201a5d65bd9a45487ef36425a877717a7c7fc7,0.00104,4,0.0706,-14.52,23,https://p.scdn.co/mp3-preview/3837fcd71cc220a6c66e7904028a29751a7f3e72?cid=f715962b546a41029c80979d6042ad77,0.298,https://open.spotify.com/track/28UtSTNn2tdS6T97gu6gZn,93,4,9,Undercover,0.7240000000000001,2998.8821412261864,54.0,3298.0
0.0141,0.797,276867,0.762,Cypress Hill,5hYr8yRbQLFE20oS7Mi3T2,https://i.scdn.co/image/68e6c5aaca4b88d9978fe6688c35e311b1d00a02,1.05e-05,10,0.064,-6.972,57,https://p.scdn.co/mp3-preview/301761fefd5704e98f3a0a142fb7070fa4084a1a?cid=f715962b546a41029c80979d6042ad77,0.259,https://open.spotify.com/track/5hYr8yRbQLFE20oS7Mi3T2,94,4,6,(Rock) Superstar,0.722,2976.958251194383,55.0,3297.0
0.0364,0.821,229480,0.622,Erick Sermon,06R5vlqFZBrQ7O1g7SewK6,https://i.scdn.co/image/163f7ceefd21e2d57b3454a5b050aaf1c0da65e1,0.000443,4,0.0707,-9.341,30,https://p.scdn.co/mp3-preview/195405be1dc53f3674e0b2f2af70375684014c9d?cid=f715962b546a41029c80979d6042ad77,0.308,https://open.spotify.com/track/06R5vlqFZBrQ7O1g7SewK6,92,4,13,Reign,0.531,2912.8300582894703,56.0,3296.0
0.0129,0.887,306400,0.527,Biz Markie,0OR4AV4QKSvTkERQ8ayixx,https://i.scdn.co/image/a76e7ff6a248e397327a18f0909b69fa37fdeaa4,8.209999999999999e-05,10,0.106,-11.47,26,https://p.scdn.co/mp3-preview/f3ee0bdd8454b85cc7025a4069ca383742c82ff0?cid=f715962b546a41029c80979d6042ad77,0.246,https://open.spotify.com/track/0OR4AV4QKSvTkERQ8ayixx,107,4,9,This Is Something For The Radio (Best Of ),0.598,2893.2710717536584,57.0,3295.0
0.0195,0.871,261827,0.682,MC Breed,536eMPIP4GFiwashB6qHpL,https://i.scdn.co/image/f53212e48d637dd3adba16e7fa5dd3e0d0a564cd,0.0,11,0.104,-6.379,28,https://p.scdn.co/mp3-preview/5de87a0722b4ed47c5ac3319db9ca2473c4c3eb3?cid=f715962b546a41029c80979d6042ad77,0.231,https://open.spotify.com/track/536eMPIP4GFiwashB6qHpL,92,4,2,Gotta Get Mine - Remix,0.893,2891.9326641651232,58.0,3294.0
0.00463,0.8190000000000001,178613,0.7020000000000001,Run–D.M.C.,41onDks2UPbyjer5fMeUWf,https://i.scdn.co/image/c311a28581bee03000cadeed0d6459866f9c56b0,0.000207,11,0.101,-6.129,66,https://p.scdn.co/mp3-preview/6f3ad1c0bfce8f12701771b8dfea6b61fd61d340?cid=f715962b546a41029c80979d6042ad77,0.251,https://open.spotify.com/track/41onDks2UPbyjer5fMeUWf,95,4,15,Christmas In Hollis,0.573,2885.765414265624,59.0,3293.0
