id,trackname,popularity,preview_url,track_number,firstartist,imageurl,spotifyurl,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,speechiness,tempo,time_signature,valence
5Q2P43CJra0uRAogjHyJDK,"Baby, It's Cold Outside (feat. Meghan Trainor)",78,https://p.scdn.co/mp3-preview/034b86b6675353d9e88badc912cf1196e4530d7a?cid=f715962b546a41029c80979d6042ad77,2,Brett Eldredge,https://i.scdn.co/image/864264c9a4668932d8c1742a8d4930df84d249d8,https://open.spotify.com/track/5Q2P43CJra0uRAogjHyJDK,0.738,0.583,173560,0.5720000000000001,0.0,1,0.266,-4.776,0.0366,114,4,0.684
38xhBO2AKrJnjdjVnhJES6,This Christmas,69,https://p.scdn.co/mp3-preview/7e4fa0722d759b1df100377452d39c4802a475a7?cid=f715962b546a41029c80979d6042ad77,15,Donny Hathaway,https://i.scdn.co/image/679d8d80811e4a926fa499c449ab6c4ed58dfce2,https://open.spotify.com/track/38xhBO2AKrJnjdjVnhJES6,0.292,0.634,231173,0.645,0.0,5,0.24600000000000002,-9.2,0.0376,93,4,0.677
3PIDciSFdrQxSQSihim3hN,Christmas (Baby Please Come Home),75,https://p.scdn.co/mp3-preview/bc867c88d6a28e686acb9c6735b73c6c6ee9f310?cid=f715962b546a41029c80979d6042ad77,4,Mariah Carey,https://i.scdn.co/image/46fb2752b5a9967f94c2cafd5f2903c89d6d8bf7,https://open.spotify.com/track/3PIDciSFdrQxSQSihim3hN,0.022000000000000002,0.5660000000000001,153240,0.782,0.0,3,0.109,-7.444,0.0311,127,4,0.6970000000000001
1F8tXdM8cz9bH5PiK1SuAB,Wonderful Christmastime (Edited Version) [Remastered],33,,17,Paul McCartney,https://i.scdn.co/image/d0e103bb40bac7ec72eec4147ed52914bf7f6b7a,https://open.spotify.com/track/1F8tXdM8cz9bH5PiK1SuAB,0.28800000000000003,0.774,225840,0.508,0.0,11,0.069,-9.115,0.0335,95,4,0.773
2qoZNAP3JLyIOtbsPtBjvV,What Christmas Means To Me,31,,12,Stevie Wonder,https://i.scdn.co/image/291fb4236884fcc4a12e27f263a090b4d6092e9d,https://open.spotify.com/track/2qoZNAP3JLyIOtbsPtBjvV,0.244,0.478,147226,0.542,0.0,5,0.0839,-10.135,0.0367,167,4,0.821
6YJdPrH3i2POzu7hdHIRrb,Santa Baby,79,,4,Ariana Grande,https://i.scdn.co/image/3521352fa31542653b33314116131aef7674fe55,https://open.spotify.com/track/6YJdPrH3i2POzu7hdHIRrb,0.0581,0.747,170933,0.7759999999999999,0.0,0,0.284,-5.772,0.14400000000000002,96,4,0.812
0QtJZpyfZF67QF32p41NXa,Thank God It's Christmas,65,,17,Queen,https://i.scdn.co/image/b6eb04d798cebe75fa80e0849943f5d5c07e1d84,https://open.spotify.com/track/0QtJZpyfZF67QF32p41NXa,0.07200000000000001,0.573,259226,0.475,0.0,7,0.358,-8.11,0.0258,108,3,0.324
2wCPMWR3y4xclijuCcLJv7,Jingle Bell Rock,36,,6,Bobby Helms,https://i.scdn.co/image/5f4a7793f660f7e42673137e91c47a10073aba62,https://open.spotify.com/track/2wCPMWR3y4xclijuCcLJv7,0.8440000000000001,0.7090000000000001,131546,0.506,0.0,2,0.062,-5.627999999999999,0.0377,119,4,0.682
5MknXpAUgINT11lxoobaJK,Bring Me Love,66,https://p.scdn.co/mp3-preview/9f19fc28ed8f10337bea090047cc4d3676a55490?cid=f715962b546a41029c80979d6042ad77,2,John Legend,https://i.scdn.co/image/66faa95e8dc0d730b7abae66afbddf8989cec394,https://open.spotify.com/track/5MknXpAUgINT11lxoobaJK,0.198,0.506,199546,0.86,0.0,2,0.125,-6.276,0.425,192,4,0.5820000000000001
5hslUAKq9I9CG2bAulFkHN,It's the Most Wonderful Time of the Year,83,https://p.scdn.co/mp3-preview/6b5b5e401c3803f9ff6ff877fe79fae9f22e162b?cid=f715962b546a41029c80979d6042ad77,4,Andy Williams,https://i.scdn.co/image/4066536258116f4c6abec1d2ae89a24748a49cd5,https://open.spotify.com/track/5hslUAKq9I9CG2bAulFkHN,0.7659999999999999,0.24,151933,0.598,0.0,7,0.11699999999999999,-8.435,0.037000000000000005,202,3,0.7759999999999999
32OWobmyAz8J2qA8iWekyS,Mistletoe,36,,2,Justin Bieber,https://i.scdn.co/image/ace74e6742f6d020c22c45d6d218884d4ff1932d,https://open.spotify.com/track/32OWobmyAz8J2qA8iWekyS,0.511,0.6659999999999999,182946,0.5429999999999999,0.0,6,0.0911,-9.187999999999999,0.0446,162,4,0.8809999999999999
2BDOXelusiQedIRpyec3Uc,Sleigh Ride,46,https://p.scdn.co/mp3-preview/9ba7c77e652407a89f2c611a794e799250f2dd5c?cid=f715962b546a41029c80979d6042ad77,32,The Ronettes,https://i.scdn.co/image/0193bceac7212e781d9527740a24cd7bb6c6c5d6,https://open.spotify.com/track/2BDOXelusiQedIRpyec3Uc,0.39799999999999996,0.521,180906,0.7879999999999999,1.53e-06,7,0.32,-6.725,0.03,92,4,0.815
6XAdcAseYtijN0QUnQFsH2,Sleigh Ride,69,https://p.scdn.co/mp3-preview/12e37329a20a7aa352e9962a7d44f30e4bae54af?cid=f715962b546a41029c80979d6042ad77,3,Johnny Mathis,https://i.scdn.co/image/f7522bc613078ed37ace19d229b19e456e1c9f86,https://open.spotify.com/track/6XAdcAseYtijN0QUnQFsH2,0.698,0.605,178720,0.664,0.0,1,0.121,-8.95,0.0274,103,4,0.8859999999999999
4ricyQVd20UQde1jpXCSuJ,Winter Wonderland,75,https://p.scdn.co/mp3-preview/712da3a41b1024f63b325dab13b8803664f95661?cid=f715962b546a41029c80979d6042ad77,8,Tony Bennett,https://i.scdn.co/image/2c5f947f1b3172de8c75c7f7efbaf11c8fdaf4eb,https://open.spotify.com/track/4ricyQVd20UQde1jpXCSuJ,0.833,0.452,133866,0.366,0.0,0,0.0789,-14.15,0.0415,115,4,0.629
15sxLiiChE5dCW3Y756oas,I Saw Mommy Kissing Santa Claus,71,,11,The Jackson 5,https://i.scdn.co/image/27a90d8097d9e2ea6333802cf957e864f17e58cd,https://open.spotify.com/track/15sxLiiChE5dCW3Y756oas,0.263,0.583,181266,0.7120000000000001,1.02e-06,3,0.8170000000000001,-8.222000000000001,0.0538,129,4,0.614
1ADjWm8QNhgNV8yCNNgQ1T,Santa Tell Me,39,,1,Ariana Grande,https://i.scdn.co/image/c3a559258bb0a64c7ed492c3b83c34aab5157aeb,https://open.spotify.com/track/1ADjWm8QNhgNV8yCNNgQ1T,0.0464,0.46399999999999997,204093,0.63,0.0,7,0.295,-7.337000000000001,0.182,133,5,0.527
35ys6iS1supcwFoxLJkFbg,"Santa Claus Is Comin' to Town - Live at C.W. Post College, Greenvale, NY - December 1975",37,,7,Bruce Springsteen,https://i.scdn.co/image/cf5ab6120055096cb4d2ca034d124538a741b5e9,https://open.spotify.com/track/35ys6iS1supcwFoxLJkFbg,0.36200000000000004,0.355,267600,0.6679999999999999,1.23e-06,0,0.727,-8.443999999999999,0.0482,140,4,0.413
3zJw3rugfpVrmBeDDnUYzy,Happy Xmas (War Is Over) - Remastered,81,,14,John Lennon,https://i.scdn.co/image/46b66015cd0996bcde1c7344885aedc2ffe3d0e8,https://open.spotify.com/track/3zJw3rugfpVrmBeDDnUYzy,0.319,0.32799999999999996,213880,0.607,0.0,2,0.765,-11.075999999999999,0.0315,147,3,0.395
6XzpeMXDvLC86GvAfnUsIA,A Holly Jolly Christmas - Single Version,72,,14,Burl Ives,https://i.scdn.co/image/4cca72989e4e16dc4147d81e1ab1437b4df59f9a,https://open.spotify.com/track/6XzpeMXDvLC86GvAfnUsIA,0.591,0.675,133093,0.369,0.0,0,0.0971,-13.004000000000001,0.0299,141,4,0.8690000000000001
79a2ejVzj2SpXkpWdfv1Co,Sleigh Ride,71,,5,Ella Fitzgerald,https://i.scdn.co/image/abdc92b0085c36f1c3af08a0abb98e69addc734c,https://open.spotify.com/track/79a2ejVzj2SpXkpWdfv1Co,0.777,0.485,175986,0.297,0.0,1,0.124,-12.332,0.0794,155,4,0.622
0yS8P7DFNEBYQ5yHadM5z0,"Oh Holy Night - Recorded at Metropolis Studios, London",68,https://p.scdn.co/mp3-preview/d07f90af391da01f8a21b6496f2da910d492b6fc?cid=f715962b546a41029c80979d6042ad77,1,Nina Nesbitt,https://i.scdn.co/image/a019ae07f25b11ad0c466a32667163b2ebf138aa,https://open.spotify.com/track/0yS8P7DFNEBYQ5yHadM5z0,0.8009999999999999,0.324,227887,0.19699999999999998,0.0,8,0.115,-10.191,0.0337,179,3,0.33799999999999997
3Z3QhZAZpqwZa1phsbQ3JZ,Driving Home For Christmas,77,https://p.scdn.co/mp3-preview/ceedafb966b1e9336e126bbca99daec3b87914c3?cid=f715962b546a41029c80979d6042ad77,37,Chris Rea,https://i.scdn.co/image/22f1aa20feba3559c06422bda8757f4eb2fae03b,https://open.spotify.com/track/3Z3QhZAZpqwZa1phsbQ3JZ,0.32799999999999996,0.49700000000000005,240213,0.6609999999999999,0.000317,9,0.21100000000000002,-9.047,0.0361,180,4,0.894
2pXpURmn6zC5ZYDMms6fwa,It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),79,https://p.scdn.co/mp3-preview/d50d2c9b3b4f9522b5a1f6aba3eef17a3b1ad8bf?cid=f715962b546a41029c80979d6042ad77,8,Perry Como,https://i.scdn.co/image/1f9102c32d5b309ac45e68f84477a51f7c8b3e46,https://open.spotify.com/track/2pXpURmn6zC5ZYDMms6fwa,0.76,0.725,155933,0.276,0.0,7,0.11599999999999999,-12.25,0.0599,113,4,0.7170000000000001
7Hz6LLOVxrojLPIHJJ1S0E,Have Yourself A Merry Little Christmas,38,,1,Sam Smith,https://i.scdn.co/image/04bf6c10e93aab07202dde6547586aaf973b699b,https://open.spotify.com/track/7Hz6LLOVxrojLPIHJJ1S0E,0.9540000000000001,0.426,170964,0.177,0.0,5,0.317,-9.429,0.0436,133,1,0.317
2QpN1ZVw8eJO5f7WcvUA1k,Santa Claus Is Coming To Town,75,,2,The Jackson 5,https://i.scdn.co/image/27a90d8097d9e2ea6333802cf957e864f17e58cd,https://open.spotify.com/track/2QpN1ZVw8eJO5f7WcvUA1k,0.424,0.6920000000000001,144013,0.762,1.27e-05,0,0.18100000000000002,-4.867,0.0342,147,4,0.961
7taXf5odg9xCAZERYfyOkS,Feliz Navidad,71,https://p.scdn.co/mp3-preview/18c3d8b2baaace859430fc191b15fd419233896f?cid=f715962b546a41029c80979d6042ad77,22,José Feliciano,https://i.scdn.co/image/ee989c39a63377a7212742da13e60d82fa1d20b9,https://open.spotify.com/track/7taXf5odg9xCAZERYfyOkS,0.534,0.485,182360,0.857,0.0,2,0.34700000000000003,-7.059,0.0442,149,4,0.963
7inXu0Eaeg02VsM8kHNvzM,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),82,https://p.scdn.co/mp3-preview/9a868dfde7816ecd8565d6a809559fd2dec2760e?cid=f715962b546a41029c80979d6042ad77,10,Frank Sinatra,https://i.scdn.co/image/75793efffeb8a8a1baa960ed46f73f1b47e47f92,https://open.spotify.com/track/7inXu0Eaeg02VsM8kHNvzM,0.8809999999999999,0.603,155600,0.321,0.0,2,0.34,-11.489,0.0599,143,4,0.8440000000000001
2L9QLAhrvtP4EYg1lY0Tnw,Rudolph The Red-Nosed Reindeer,71,,10,Dean Martin,https://i.scdn.co/image/756b3362e926dba8b8301e44721de1f53dc0f6cd,https://open.spotify.com/track/2L9QLAhrvtP4EYg1lY0Tnw,0.919,0.478,135760,0.201,0.0,7,0.0854,-16.768,0.0332,136,4,0.857
0cWyiPyP3IS6sL48wlOcqm,My Only Wish (This Year),31,,34,Britney Spears,https://i.scdn.co/image/26c4c78ac4da447aac8d663d0b453afa21c5d680,https://open.spotify.com/track/0cWyiPyP3IS6sL48wlOcqm,0.0754,0.662,256200,0.7909999999999999,0.0,0,0.14,-5.492000000000001,0.0274,147,4,0.63
2LIm5BREqmjQiVf4ulIQTV,Last Christmas,67,,25,Ariana Grande,https://i.scdn.co/image/369ed495a346af112a9ecb53e5daf7aa0609137b,https://open.spotify.com/track/2LIm5BREqmjQiVf4ulIQTV,0.125,0.503,203653,0.8,0.0,2,0.109,-2.763,0.0391,206,4,0.789
1RMDXedcRno6rDBCbNHDJf,Santa Claus Is Coming To Town,78,https://p.scdn.co/mp3-preview/bd010602753203f389e32bd1c7bec2a88c020aa8?cid=f715962b546a41029c80979d6042ad77,2,Michael Bublé,https://i.scdn.co/image/41d2e179be10e0a1cf7c82ce97c398836fbb51c4,https://open.spotify.com/track/1RMDXedcRno6rDBCbNHDJf,0.785,0.594,171093,0.389,0.0,10,0.0313,-7.109,0.0517,122,4,0.396
5PuKlCjfEVIXl0ZBp5ZW9g,Holly Jolly Christmas,80,https://p.scdn.co/mp3-preview/f7962fe13e7e25fcc1963373acf61d289bbcdf6d?cid=f715962b546a41029c80979d6042ad77,6,Michael Bublé,https://i.scdn.co/image/41d2e179be10e0a1cf7c82ce97c398836fbb51c4,https://open.spotify.com/track/5PuKlCjfEVIXl0ZBp5ZW9g,0.865,0.647,119786,0.465,0.0,7,0.0882,-8.308,0.0428,151,4,0.6990000000000001
0cM5URUqqQTpJWonmdzF1J,Santa Baby,75,https://p.scdn.co/mp3-preview/e0a24a8e01686092efd1f98686178ff445d1d3cf?cid=f715962b546a41029c80979d6042ad77,2,Kylie Minogue,https://i.scdn.co/image/cea675a9bbdcea71f012ec80e944918406ad4cdb,https://open.spotify.com/track/0cM5URUqqQTpJWonmdzF1J,0.7440000000000001,0.685,202546,0.391,0.0,1,0.142,-7.183,0.0435,87,4,0.44299999999999995
4fzyvSu73BhGvi96p2zwjL,Christmas Lights,77,https://p.scdn.co/mp3-preview/83bc99b80b9bd0115cbd1ff6447152f60f8c4386?cid=f715962b546a41029c80979d6042ad77,1,Coldplay,https://i.scdn.co/image/930d3d1ed6cba1e1426f64a42eb513a2dcf637b8,https://open.spotify.com/track/4fzyvSu73BhGvi96p2zwjL,0.131,0.312,242495,0.418,0.000679,7,0.0836,-9.146,0.0296,131,4,0.237
5a1iz510sv2W9Dt1MvFd5R,It's Beginning To Look A Lot Like Christmas,84,https://p.scdn.co/mp3-preview/df2e89e681c9d219977d3ffd9c4d0ea052a80047?cid=f715962b546a41029c80979d6042ad77,1,Michael Bublé,https://i.scdn.co/image/41d2e179be10e0a1cf7c82ce97c398836fbb51c4,https://open.spotify.com/track/5a1iz510sv2W9Dt1MvFd5R,0.907,0.35,206346,0.23199999999999998,9.21e-06,4,0.292,-11.042,0.0331,93,3,0.381
0tXPhc8LvM4dPvoRwI66XQ,I'll Be Home For Christmas,67,https://p.scdn.co/mp3-preview/56e5faaafcd03d6b963c3c599c9d597acaeacef6?cid=f715962b546a41029c80979d6042ad77,13,Michael Bublé,https://i.scdn.co/image/324c829e2b694f22077e7bf3e6c754dc1df7ab1c,https://open.spotify.com/track/0tXPhc8LvM4dPvoRwI66XQ,0.934,0.282,264826,0.10099999999999999,5.05e-05,7,0.159,-14.657,0.0315,83,4,0.141
5DHfUmmnlFJPqa9MnKe0EX,Christmas (Baby Please Come Home),40,https://p.scdn.co/mp3-preview/11b05740be41488755647b1c7a46082f9b3d0a65?cid=f715962b546a41029c80979d6042ad77,7,Darlene Love,https://i.scdn.co/image/0193bceac7212e781d9527740a24cd7bb6c6c5d6,https://open.spotify.com/track/5DHfUmmnlFJPqa9MnKe0EX,0.39,0.341,166453,0.7609999999999999,0.00041600000000000003,8,0.0892,-7.1160000000000005,0.0507,126,4,0.348
0iV9yfj1knFNOSEiuTHZwl,Have Yourself a Merry Little Christmas,73,https://p.scdn.co/mp3-preview/ad0985109658d6693d33d395ea1fe32bfc7a866e?cid=f715962b546a41029c80979d6042ad77,3,Christina Aguilera,https://i.scdn.co/image/8ce7bb473508e08a157b1fa7fd68d07d293d12a4,https://open.spotify.com/track/0iV9yfj1knFNOSEiuTHZwl,0.871,0.244,243133,0.27399999999999997,1.18e-05,8,0.0897,-10.433,0.04,69,4,0.16399999999999998
4PS1e8f2LvuTFgUs1Cn3ON,The Christmas Song (Merry Christmas To You),76,,1,Nat King Cole,https://i.scdn.co/image/a1275785652e5a79ff908f2e648e56fb2529b60c,https://open.spotify.com/track/4PS1e8f2LvuTFgUs1Cn3ON,0.92,0.319,192160,0.21,8.06e-05,1,0.138,-15.231,0.0341,79,4,0.209
1hvpDAxZPKjKztOc72sv06,Do They Know It's Christmas? - 1984 Version,38,,2,Band Aid,https://i.scdn.co/image/d0346f5fca6bee08bde9f0aff77e063482a97885,https://open.spotify.com/track/1hvpDAxZPKjKztOc72sv06,0.16399999999999998,0.599,222533,0.642,3.3299999999999996e-05,0,0.0992,-6.936,0.0363,115,4,0.349
6wn2nmFn3wDuiMldRiuRuL,Last Christmas - Remastered,84,https://p.scdn.co/mp3-preview/9e09ab9d690d07b7da065ca745faf9b91063820a?cid=f715962b546a41029c80979d6042ad77,2,Wham!,https://i.scdn.co/image/592ba778da8d3ec3055ea15cd02d21d2c15873ff,https://open.spotify.com/track/6wn2nmFn3wDuiMldRiuRuL,0.262,0.757,267160,0.618,0.0,11,0.221,-7.9639999999999995,0.0282,107,4,0.861
1dinW5tLGDdPhxtW8vMkUn,Christmas Time Is Here - Recorded at Sound Emporium Nashville,68,https://p.scdn.co/mp3-preview/83c3437fc7319362488025ef4041e4b696567f87?cid=f715962b546a41029c80979d6042ad77,1,Devin Dawson,https://i.scdn.co/image/d49f66ea40382e17264dc9e124ceadbd3542f3f5,https://open.spotify.com/track/1dinW5tLGDdPhxtW8vMkUn,0.802,0.431,204346,0.195,0.0,5,0.0862,-13.207,0.0518,81,3,0.157
1XBc4r6ltXjkFJBrsttwIF,Rockin' Around The Christmas Tree - Single Version,85,,7,Brenda Lee,https://i.scdn.co/image/a310f6c668f69c844c528d18cc6146cecadabf16,https://open.spotify.com/track/1XBc4r6ltXjkFJBrsttwIF,0.703,0.691,125826,0.402,0.0,8,0.46299999999999997,-12.149000000000001,0.0599,140,4,0.8440000000000001
4so0Wek9Ig1p6CRCHuINwW,White Christmas,80,,11,Bing Crosby,https://i.scdn.co/image/64ff39f86092e2292591a57a2ff0ed65aeb36a92,https://open.spotify.com/track/4so0Wek9Ig1p6CRCHuINwW,0.6729999999999999,0.317,177480,0.158,0.353,9,0.33799999999999997,-16.485,0.0381,131,3,0.247
6yaxdh87KVj82QIYKTP1zt,It's Beginning To Look A Lot Like Christmas,29,,10,Bing Crosby,https://i.scdn.co/image/06676849f0c7cf3afd7a140cb5baf4e8f686f365,https://open.spotify.com/track/6yaxdh87KVj82QIYKTP1zt,0.9179999999999999,0.423,168106,0.301,0.00263,7,0.23399999999999999,-12.300999999999998,0.0391,137,3,0.5529999999999999
3nAp4IvdMPPWEH9uuXFFV5,Underneath the Tree,76,https://p.scdn.co/mp3-preview/fe7e6cdab388c2f48c4719c9bc8bb2b094881186?cid=f715962b546a41029c80979d6042ad77,2,Kelly Clarkson,https://i.scdn.co/image/5668082958327334d95754bef899cc79a39c27f1,https://open.spotify.com/track/3nAp4IvdMPPWEH9uuXFFV5,0.0013,0.509,229640,0.812,1.99e-05,8,0.214,-5.438,0.0537,160,4,0.6890000000000001
1prYSRBfwPvE3v8jSRZL3Q,"Let It Snow, Let It Snow, Let It Snow",34,,3,Dean Martin,https://i.scdn.co/image/60178f752dd918c3ad7eb5121f3b0f9c8d1a96df,https://open.spotify.com/track/1prYSRBfwPvE3v8jSRZL3Q,0.782,0.504,117586,0.287,1.9e-06,1,0.218,-11.109000000000002,0.0346,134,4,0.7070000000000001
0JoLc8rgQBJhDMolSCuRuw,Jingle Bell Rock,45,,40,Daryl Hall & John Oates,https://i.scdn.co/image/cf5ab6120055096cb4d2ca034d124538a741b5e9,https://open.spotify.com/track/0JoLc8rgQBJhDMolSCuRuw,0.674,0.706,123640,0.633,0.0,2,0.155,-9.715,0.0303,129,4,0.823
0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,87,https://p.scdn.co/mp3-preview/ab4f06069148ef8510d8681164479601d4617bed?cid=null,2,Mariah Carey,https://i.scdn.co/image/46fb2752b5a9967f94c2cafd5f2903c89d6d8bf7,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,0.16399999999999998,0.335,241106,0.625,0.0,7,0.0708,-7.462000000000001,0.0386,150,4,0.34600000000000003
23lpJkE7jJ4BVQhc3lj0VM,Merry Christmas Everyone - Remastered,66,https://p.scdn.co/mp3-preview/88891ce9b04d10f3b4b50d3030b09b1e398b6c00?cid=f715962b546a41029c80979d6042ad77,1,Shakin' Stevens,https://i.scdn.co/image/59c3c54b459bfaa1c43bb73dc504fc2bf8ecc362,https://open.spotify.com/track/23lpJkE7jJ4BVQhc3lj0VM,0.128,0.541,220160,0.909,0.0,9,0.128,-3.1010000000000004,0.0358,204,4,0.9620000000000001
2nMZx7QHerfo4Wv37xNUEC,Wrapped in Red,60,https://p.scdn.co/mp3-preview/d95ff15298361e02fd7635a3359b63f70a0b9ff0?cid=f715962b546a41029c80979d6042ad77,1,Kelly Clarkson,https://i.scdn.co/image/5668082958327334d95754bef899cc79a39c27f1,https://open.spotify.com/track/2nMZx7QHerfo4Wv37xNUEC,0.365,0.54,216906,0.7340000000000001,0.0,7,0.132,-4.668,0.0366,124,4,0.36
5cXne3fQ8Q2vbSMwGjunM8,Before Christmas,66,https://p.scdn.co/mp3-preview/f860b33f4ae5e0b3828de4aff56c6270163dafd8?cid=f715962b546a41029c80979d6042ad77,1,Andreas Weise,https://i.scdn.co/image/2eb5f303868576deee3997a15addb3cc88e5569f,https://open.spotify.com/track/5cXne3fQ8Q2vbSMwGjunM8,0.812,0.475,216468,0.364,0.0,7,0.2,-9.621,0.0334,125,3,0.5379999999999999
3Xr6kOC4De4Lk41lF9nzTy,Christmas Love,27,,12,Justin Bieber,https://i.scdn.co/image/ace74e6742f6d020c22c45d6d218884d4ff1932d,https://open.spotify.com/track/3Xr6kOC4De4Lk41lF9nzTy,0.5670000000000001,0.632,206786,0.515,0.0,10,0.32899999999999996,-8.443999999999999,0.0292,100,4,0.473
1TtJJ7YP6JCQ3aH8PQpreD,The Christmas Song,65,https://p.scdn.co/mp3-preview/035e28f7fb415e9d87e98fa2d01605bb661df85d?cid=f715962b546a41029c80979d6042ad77,1,Tony Lieberman,https://i.scdn.co/image/f49e9b0bf0280c8b4a730bebc94e8ff8385d93d9,https://open.spotify.com/track/1TtJJ7YP6JCQ3aH8PQpreD,0.98,0.5489999999999999,166000,0.0516,0.9329999999999999,5,0.126,-21.651999999999997,0.0589,61,4,0.17600000000000002
18g50kFt5uwVeCzQbrCvAO,Man With The Bag,29,,1,Jessie J,https://i.scdn.co/image/7f9392c10b7504a38ad374411b373b7ee047ce7c,https://open.spotify.com/track/18g50kFt5uwVeCzQbrCvAO,0.52,0.622,161973,0.688,0.0,4,0.375,-3.5039999999999996,0.0845,141,4,0.7659999999999999
7n7VsX3sv66znBwA8b5uhp,Here Comes Santa Claus (Right Down Santa Claus Lane),69,https://p.scdn.co/mp3-preview/6a21a6141687ff9b2f0bede600ff1f6c85bcd8d1?cid=f715962b546a41029c80979d6042ad77,3,Elvis Presley,https://i.scdn.co/image/5d15ec46430ad0eea66e2d6150e6b5316f4602c8,https://open.spotify.com/track/7n7VsX3sv66znBwA8b5uhp,0.968,0.573,115826,0.235,0.0198,2,0.105,-16.982,0.0426,80,4,0.8340000000000001
3VTNVsTTu05dmTsVFrmGpK,Fairytale of New York (feat. Kirsty MacColl),76,https://p.scdn.co/mp3-preview/92dd72b44584eab763227ea7ed787bb93ef53bcd?cid=f715962b546a41029c80979d6042ad77,4,The Pogues,https://i.scdn.co/image/862d92df524e9eab75345dda389d206a785ca976,https://open.spotify.com/track/3VTNVsTTu05dmTsVFrmGpK,0.501,0.319,272200,0.6509999999999999,4.73e-05,2,0.24100000000000002,-6.335,0.0342,119,4,0.474
1h9QQ7e222OSr93MRiMqGZ,Grown-Up Christmas List,68,,3,Jordan Smith,https://i.scdn.co/image/795987874036f519cf98fbe17010c1e7431a2d4d,https://open.spotify.com/track/1h9QQ7e222OSr93MRiMqGZ,0.93,0.33,211453,0.217,0.0,3,0.193,-8.898,0.0302,111,4,0.159
32h59T8q2SonUPJ006lyXt,This Christmas,69,https://p.scdn.co/mp3-preview/bca4fc53aee27354462a703e6fa51a9768e9e28c?cid=f715962b546a41029c80979d6042ad77,8,Christina Aguilera,https://i.scdn.co/image/8ce7bb473508e08a157b1fa7fd68d07d293d12a4,https://open.spotify.com/track/32h59T8q2SonUPJ006lyXt,0.0687,0.575,241506,0.7440000000000001,0.0,1,0.0723,-5.466,0.0603,184,4,0.701
5SyQ5OhqrkJGb35V7RBoL0,"Merry Christmas, Happy Holidays",63,https://p.scdn.co/mp3-preview/d9844de4b64a1d3b7fa081d183807610ef76c6b7?cid=f715962b546a41029c80979d6042ad77,7,*NSYNC,https://i.scdn.co/image/d9d3df0fb845f90fea97257a68a2e50986f96808,https://open.spotify.com/track/5SyQ5OhqrkJGb35V7RBoL0,0.11599999999999999,0.65,252200,0.934,0.0,5,0.867,-4.209,0.0474,105,4,0.737
5DoGwwQAlYumpSSlDNMOwY,It's Not Christmas 'Til You Come Home - Recorded At Spotify Studios NYC,66,,1,Norah Jones,https://i.scdn.co/image/4b7b3c247222113a51cc4741c57c8b3dfaf7473c,https://open.spotify.com/track/5DoGwwQAlYumpSSlDNMOwY,0.895,0.493,192420,0.0726,0.00176,0,0.105,-19.820999999999998,0.0367,96,3,0.23399999999999999
0byIYyVrEZkAg6cwl9gAfz,Silver Bells,63,https://p.scdn.co/mp3-preview/63ecc57bd4fa6fe6159d7459761e318e9ec600db?cid=f715962b546a41029c80979d6042ad77,1,Amelia van Hootens,https://i.scdn.co/image/a66bbe47be490da5d846c46eed3b3c013e375d9d,https://open.spotify.com/track/0byIYyVrEZkAg6cwl9gAfz,0.995,0.57,153936,0.0403,0.958,0,0.113,-21.115,0.0544,92,3,0.622
0zQ4J02tYSeCCwHIyXYoUG,Auld Lang Syne,63,https://p.scdn.co/mp3-preview/f416d12dbbe0bb93cd6f9dd10d5effbe4ce9448c?cid=f715962b546a41029c80979d6042ad77,3,Samuel Bath,https://i.scdn.co/image/f49e9b0bf0280c8b4a730bebc94e8ff8385d93d9,https://open.spotify.com/track/0zQ4J02tYSeCCwHIyXYoUG,0.993,0.484,162461,0.0237,0.946,5,0.0974,-20.344,0.0494,76,4,0.359
6resBlGseVzmq56zkIvLWm,Mary's Boy Child / Oh My Lord,67,https://p.scdn.co/mp3-preview/d7c88e2f9196521aeb246386f3eb07f2e49734ed?cid=f715962b546a41029c80979d6042ad77,10,Boney M.,https://i.scdn.co/image/12ebe3359c2119ef42d377c66235aaf9001ec482,https://open.spotify.com/track/6resBlGseVzmq56zkIvLWm,0.0501,0.731,242040,0.7959999999999999,0.0,0,0.162,-7.1739999999999995,0.0312,113,4,0.935
7uMwRRjTbAnpamA9cc842p,Have Yourself a Merry Little Christmas,64,https://p.scdn.co/mp3-preview/0e7b28a02d6980a75174a5b314dbb399a6c0ee08?cid=f715962b546a41029c80979d6042ad77,1,Natalie Taylor,https://i.scdn.co/image/66c0e413cfbe05a30651f09b863b29ff34251b5f,https://open.spotify.com/track/7uMwRRjTbAnpamA9cc842p,0.934,0.603,142355,0.231,4.5299999999999997e-05,9,0.11199999999999999,-10.135,0.0299,104,3,0.409
5jjsm4Jjq8xjDaue3rW9Go,Joy To The World,34,,5,Nat King Cole,https://i.scdn.co/image/3bf7e962e2525273baa1bd017b9d16caad509c7c,https://open.spotify.com/track/5jjsm4Jjq8xjDaue3rW9Go,0.8959999999999999,0.581,85226,0.312,0.0,11,0.166,-12.937999999999999,0.0329,102,4,0.536
