id,genre_allmusic,trackname,popularity,preview_url,track_number,firstartist,imageurl,spotifyurl,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,speechiness,tempo,time_signature,valence,density,baseline_ranking,baseline_score
16N8VFk00FsPJvaoJjbHxU,avant-garde,"Piano Concerto No.24 In C Minor, K.491: 2. Larghetto",6,,5,Wolfgang Amadeus Mozart,https://i.scdn.co/image/ab67616d00001e020af7b98234b00e995dd789a5,https://open.spotify.com/track/16N8VFk00FsPJvaoJjbHxU,0.987,0.18,492013,0.0259,0.941,3,0.119,-29.298,0.0361,80.369,4,0.0929,2170.661690748697,1.0,3305.0
6eG44frjlxlocLNyOycx0i,avant-garde,Sounding Point,5,https://p.scdn.co/mp3-preview/9bc4c52735a9ad4d7b83bf71a67b37d3a4a39396?cid=9fdb4c15be18472b830ea3f6f9779309,2,Mark Feldman,https://i.scdn.co/image/ab67616d00001e02da469564aa8c7145fe931dd1,https://open.spotify.com/track/6eG44frjlxlocLNyOycx0i,0.989,0.334,250929,0.0342,0.17800000000000002,9,0.0872,-22.605,0.0572,89.935,3,0.0782,2143.909433391131,2.0,3304.0
2L76dRJlXYkyakLS8fdUC2,avant-garde,The Beatitudes,37,https://p.scdn.co/mp3-preview/b99a301f5ff07d93c1a3b39617a4ad3f13c38093?cid=9fdb4c15be18472b830ea3f6f9779309,4,Vladimir Martynov,https://i.scdn.co/image/ab67616d00001e029bc82c97bb5fa8b56fb6b6f3,https://open.spotify.com/track/2L76dRJlXYkyakLS8fdUC2,0.988,0.241,315693,0.0518,0.957,10,0.0834,-32.2,0.0453,89.585,4,0.0875,2125.3415671060884,3.0,3303.0
46luFuHCTJkrAzwopHwjxx,avant-garde,Amnesia Breaks,0,https://p.scdn.co/mp3-preview/f32807c5cf3ff67c4b204c8273f61522aabfbf5b?cid=9fdb4c15be18472b830ea3f6f9779309,8,Lee Hyla,https://i.scdn.co/image/ab67616d00001e02c44dc53d550d11a77ebc532e,https://open.spotify.com/track/46luFuHCTJkrAzwopHwjxx,0.99,0.253,511000,0.0264,0.8909999999999999,0,0.163,-27.343000000000004,0.0446,165.34,5,0.04,2109.486999589931,4.0,3302.0
0BjzzajYvpe3dQmcyIKSQv,avant-garde,Shudder to Think,14,https://p.scdn.co/mp3-preview/1b92ae5cb21a72397c616cdc8194d6f1dd212379?cid=9fdb4c15be18472b830ea3f6f9779309,3,Ned Rothenberg,https://i.scdn.co/image/ab67616d00001e029e72f0fc396819eb08c3718d,https://open.spotify.com/track/0BjzzajYvpe3dQmcyIKSQv,0.99,0.275,227347,0.037000000000000005,0.135,10,0.108,-22.246,0.0384,76.384,4,0.0395,2033.388609165295,5.0,3301.0
5Yi8VklOZyGitG5WRPsExI,avant-garde,Si Dolce È Il Tormento,9,,7,Paolo Fresu,https://i.scdn.co/image/ab67616d00001e029238e5fb283c67bf7a0e410f,https://open.spotify.com/track/5Yi8VklOZyGitG5WRPsExI,0.986,0.29,326120,0.0469,0.00037,9,0.0819,-13.662,0.0358,73.882,4,0.0694,1991.3254536490745,6.0,3300.0
4ezZZU6jte5uqfNRTnzzrb,avant-garde,Rain Through the Night,11,https://p.scdn.co/mp3-preview/df31495214680df70f44a9a7956a16ee0733a1b8?cid=9fdb4c15be18472b830ea3f6f9779309,2,Jeff Greinke,https://i.scdn.co/image/ab67616d00001e028d7f711e4a4515770a579e60,https://open.spotify.com/track/4ezZZU6jte5uqfNRTnzzrb,0.989,0.276,240862,0.0209,0.957,3,0.101,-26.462,0.0424,127.055,4,0.0393,1960.109213398593,7.0,3299.0
5WOU61uUvOKbvMR3d6welT,avant-garde,Age d'Or,0,https://p.scdn.co/mp3-preview/05c0af58efa511653e10862a1c1b50c78ad3759a?cid=9fdb4c15be18472b830ea3f6f9779309,9,Bun-Ching Lam,https://i.scdn.co/image/ab67616d00001e023edbbd327d6501e69b6ddc49,https://open.spotify.com/track/5WOU61uUvOKbvMR3d6welT,0.988,0.299,398644,0.0487,0.00128,7,0.107,-18.278,0.043,133.30200000000002,4,0.0594,1952.1588177963863,8.0,3298.0
1Tgs4XmwBJUZtmX5YQ1Md4,avant-garde,Dialodia,1,https://p.scdn.co/mp3-preview/584553f4c1703f9f6b38818f9041b5234fb4751c?cid=9fdb4c15be18472b830ea3f6f9779309,11,Bruno Maderna,https://i.scdn.co/image/ab67616d00001e024ab8237a67bfe9ecf3e6eedf,https://open.spotify.com/track/1Tgs4XmwBJUZtmX5YQ1Md4,0.993,0.245,108501,0.0187,0.613,8,0.254,-24.958,0.0531,70.396,4,0.0967,1903.6149582173641,9.0,3297.0
17R2bhPDYcG2feUojsn6cT,avant-garde,Atlas - Part 3: Invisible Light: Earth Seen From Above,29,,14,Meredith Monk,https://i.scdn.co/image/ab67616d00001e02d51a01697d2cde900af85368,https://open.spotify.com/track/17R2bhPDYcG2feUojsn6cT,0.988,0.194,454933,0.028,0.0943,8,0.1,-23.993,0.0407,126.488,4,0.0335,1815.2014682436331,10.0,3296.0
1b7d5dxXnChjS31nkvzmR3,avant-garde,Ritual in the sand,6,https://p.scdn.co/mp3-preview/218390f9ea7abb18d4fb5deb7ee2105861c5b6e0?cid=9fdb4c15be18472b830ea3f6f9779309,3,David Shea,https://i.scdn.co/image/ab67616d00001e0270ed01c8d9df1c7ca9734939,https://open.spotify.com/track/1b7d5dxXnChjS31nkvzmR3,0.989,0.191,360811,0.0269,0.8809999999999999,8,0.0966,-23.613000000000003,0.0406,69.355,3,0.0338,1811.3307867804417,11.0,3295.0
2MAKxJsTl3vFNWeoNKLwwn,avant-garde,"Orchestral Music with Piano: II. Einfach, zart",7,https://p.scdn.co/mp3-preview/9e40411b4d57f22e079defaa2301c663e93f8887?cid=9fdb4c15be18472b830ea3f6f9779309,8,Rudolf Wagner-Regeny,https://i.scdn.co/image/ab67616d00001e024cf9e4f4003bf40c0d9d2c57,https://open.spotify.com/track/2MAKxJsTl3vFNWeoNKLwwn,0.989,0.203,251800,0.00897,0.9,1,0.0812,-29.702,0.0351,174.12900000000005,3,0.0569,1734.9658503554824,12.0,3294.0
6iAjF0MJiPPU89HSsE6h3Y,avant-garde,Wiese,36,,8,Roedelius,https://i.scdn.co/image/ab67616d00001e02aca0a47820cae26fd08de690,https://open.spotify.com/track/6iAjF0MJiPPU89HSsE6h3Y,0.985,0.191,389427,0.0466,0.936,4,0.579,-26.321,0.0405,65.78399999999999,3,0.0919,1723.5781898536595,13.0,3293.0
2B1kFwjaDrbv7ifmyBx9hj,avant-garde,Wintergreen,33,,4,Roger Eno,https://i.scdn.co/image/ab67616d00001e02d5f537b546bdd8c3ddf535ac,https://open.spotify.com/track/2B1kFwjaDrbv7ifmyBx9hj,0.993,0.307,250267,0.0253,0.946,10,0.104,-30.029,0.0494,71.765,3,0.0554,1706.6767864201556,14.0,3292.0
5vLQMN6THP691Fk6RB7M60,avant-garde,Passage,16,,1,Vijay Iyer,https://i.scdn.co/image/ab67616d00001e02c63ea8202c4b4cb0585360bf,https://open.spotify.com/track/5vLQMN6THP691Fk6RB7M60,0.986,0.245,375947,0.0248,0.922,5,0.08199999999999999,-23.578000000000007,0.0351,128.224,4,0.0318,1697.1400286111686,15.0,3291.0
75Q2oWlmhsTiM9KTbjyduU,avant-garde,The Plateaux Of Mirror - 2004 Digital Remaster,47,,3,Harold Budd,https://i.scdn.co/image/ab67616d00001e02eba05344ff7ca99e2fd35545,https://open.spotify.com/track/75Q2oWlmhsTiM9KTbjyduU,0.988,0.234,253893,0.0138,0.83,8,0.106,-30.699,0.0487,91.085,4,0.0344,1672.8264182765072,16.0,3290.0
7xs03xbrTdHqJ6T6yY0UUB,avant-garde,Suite for Wind Quintet: I. Prelude,9,https://p.scdn.co/mp3-preview/7e9f52cefb616bb28d60c7cd60d63ad89d6eba3f?cid=9fdb4c15be18472b830ea3f6f9779309,4,Gunther Schuller,https://i.scdn.co/image/ab67616d00001e02d5a8e5c1043587940d63ecfe,https://open.spotify.com/track/7xs03xbrTdHqJ6T6yY0UUB,0.993,0.322,139320,0.0269,0.867,2,0.11,-26.652,0.0499,70.61,4,0.0596,1658.7119451442165,17.0,3289.0
11kFCPT3e5GGpDQhX6d4sD,avant-garde,The Piano: The Heart Asks Pleasure First,56,,1,Michael Nyman,https://i.scdn.co/image/ab67616d00001e02e190d14990ee930220335d12,https://open.spotify.com/track/11kFCPT3e5GGpDQhX6d4sD,0.994,0.217,260973,0.0408,0.912,9,0.0553,-26.146,0.0379,159.179,3,0.0614,1656.8523225826032,18.0,3288.0
2ts1opgcE7KZOwfIioyYVw,avant-garde,"5 Kurpian Songs, Op.75 (1999): Hej, z góry, z góry!",26,https://p.scdn.co/mp3-preview/051cf93dce3337a03807a35a90619e204e10889f?cid=9fdb4c15be18472b830ea3f6f9779309,11,Henryk Górecki,https://i.scdn.co/image/ab67616d00001e021b6e4f0a99d2f2273998b15a,https://open.spotify.com/track/2ts1opgcE7KZOwfIioyYVw,0.986,0.17800000000000002,233573,0.0318,0.00106,7,0.128,-31.314,0.0377,82.95299999999997,1,0.0373,1653.5145242383496,19.0,3287.0
6gVSZnQNzZueXRDyOQfHsN,avant-garde,"Weihnachtsmusik for 2 Violins, Cello, Harmonium and Piano",20,https://p.scdn.co/mp3-preview/4d69b9cf7e2469228d6cee44e1833c2271b6cc74?cid=9fdb4c15be18472b830ea3f6f9779309,1,Arnold Schoenberg,https://i.scdn.co/image/ab67616d00001e022261111e26cb7b493fa3467b,https://open.spotify.com/track/6gVSZnQNzZueXRDyOQfHsN,0.985,0.157,370400,0.0374,0.925,0,0.107,-23.994,0.0389,142.967,4,0.0762,1653.4790137329924,20.0,3286.0
4MdcUJvtJKe7TDYoRaVmXb,avant-garde,Refractive Light / Harbinger,8,https://p.scdn.co/mp3-preview/38c7d3ab264111f9788ef79ec57aa065849aecf7?cid=9fdb4c15be18472b830ea3f6f9779309,5,David Behrman,https://i.scdn.co/image/ab67616d00001e02a49d7157f0d401593496f8f2,https://open.spotify.com/track/4MdcUJvtJKe7TDYoRaVmXb,0.989,0.22,63867,0.0512,0.835,7,0.0785,-23.172,0.0433,99.038,4,0.0352,1639.5335329375064,21.0,3285.0
0BcJb2UhzCfIvKlcdtwq4Z,avant-garde,In the Labyrinth Garden,22,https://p.scdn.co/mp3-preview/2b2f001683fce9cfc169b117846a1547fc10adaf?cid=9fdb4c15be18472b830ea3f6f9779309,2,Alio Die,https://i.scdn.co/image/ab67616d00001e026b8da84ccf1fda439bdbaeff,https://open.spotify.com/track/0BcJb2UhzCfIvKlcdtwq4Z,0.986,0.159,2596547,0.0191,0.932,9,0.0606,-31.644,0.039,77.592,3,0.0602,1601.4979603603492,22.0,3284.0
7Jd0MqZq15T4pDWts2G6Yl,avant-garde,Emerald and Stone,60,https://p.scdn.co/mp3-preview/7b05ef830003b41b37169db0d5d8663ccad92dc8?cid=9fdb4c15be18472b830ea3f6f9779309,13,Brian Eno,https://i.scdn.co/image/ab67616d00001e02b6dd5b760aa653f737d6252e,https://open.spotify.com/track/7Jd0MqZq15T4pDWts2G6Yl,0.987,0.324,132307,0.0379,0.907,11,0.0756,-25.247,0.0554,120.169,4,0.0383,1600.082607824307,23.0,3283.0
0vz0yi2pqAAOllkCSBFvbj,avant-garde,Melancholia III,36,https://p.scdn.co/mp3-preview/311bfd8c9bce28f138723f008ca4e19944afa548?cid=9fdb4c15be18472b830ea3f6f9779309,3,William Basinski,https://i.scdn.co/image/ab67616d00001e024b1993c9fd593519581684b6,https://open.spotify.com/track/0vz0yi2pqAAOllkCSBFvbj,0.99,0.217,114147,0.00836,0.932,3,0.103,-33.306,0.0334,69.766,1,0.0379,1485.5346769452444,24.0,3282.0
4bq1AKH1O2cUAT53W8q4Xz,avant-garde,A Further Journey,24,https://p.scdn.co/mp3-preview/f60d10fc2959a6f9364380b9d7c366ea4a9511a3?cid=9fdb4c15be18472b830ea3f6f9779309,1,Matt Borghi,https://i.scdn.co/image/ab67616d00001e02b1ccdf36f36cb48e7119a468,https://open.spotify.com/track/4bq1AKH1O2cUAT53W8q4Xz,0.989,0.155,232779,0.008459999999999999,0.931,2,0.1,-26.527,0.0508,55.32899999999999,3,0.0754,1470.7364608893652,25.0,3281.0
2LU85YHIQJBRWv12CkMC2d,avant-garde,1/1 (arr. M. Gordon),17,https://p.scdn.co/mp3-preview/d7c3dd02381389297ffae375c56acae8493b6d90?cid=9fdb4c15be18472b830ea3f6f9779309,1,Michael Gordon,https://i.scdn.co/image/ab67616d00001e024cbf7f67e5f64a76e24206f5,https://open.spotify.com/track/2LU85YHIQJBRWv12CkMC2d,0.984,0.21,985640,0.0336,0.852,2,0.109,-17.326,0.0391,82.07600000000002,4,0.0349,1469.1686809301061,26.0,3280.0
4YbvEgLjmNwMKzRJYn9IKq,avant-garde,For Bunita Marcus: Mm. 558-766,12,https://p.scdn.co/mp3-preview/733a568ca7594792ff9225199a13078196dbb8f5?cid=9fdb4c15be18472b830ea3f6f9779309,3,Morton Feldman,https://i.scdn.co/image/ab67616d00001e024eab3d360144ad3a8de3a441,https://open.spotify.com/track/4YbvEgLjmNwMKzRJYn9IKq,0.992,0.285,569645,0.00458,0.7120000000000001,9,0.203,-30.355,0.0599,67.915,4,0.0659,1429.14642220313,27.0,3279.0
5Aa3InQJHLUtSvTDtXXMsW,avant-garde,"Le Carnaval des Animaux, R. 125: 13. Le Cygne",56,,13,Camille Saint-Saëns,https://i.scdn.co/image/ab67616d00001e029a2fcc14dae33d3870ab736d,https://open.spotify.com/track/5Aa3InQJHLUtSvTDtXXMsW,0.992,0.16699999999999998,165307,0.02,0.928,7,0.0714,-31.634,0.0413,129.916,4,0.0431,1426.3171058126813,28.0,3278.0
6vo5a9n1HWYroioj7k6gZS,avant-garde,Foreshadowed - 2005 Digital Remaster,45,,9,Harold Budd,https://i.scdn.co/image/ab67616d00001e02a00536b039aaefb64040d8dd,https://open.spotify.com/track/6vo5a9n1HWYroioj7k6gZS,0.992,0.342,232440,0.0314,0.906,3,0.0767,-25.319000000000006,0.0439,100.022,4,0.117,1420.825055759932,29.0,3277.0
3IL43TRkEnh4buGOZ1Brb5,avant-garde,Clearing,45,https://p.scdn.co/mp3-preview/e670eb8ac3dc3bc2a9ab1733d63490d887fe5790?cid=9fdb4c15be18472b830ea3f6f9779309,2,Grouper,https://i.scdn.co/image/ab67616d00001e02763effbf66f2511b6f850de6,https://open.spotify.com/track/3IL43TRkEnh4buGOZ1Brb5,0.991,0.23,281680,0.0432,0.932,6,0.105,-23.066,0.042,89.58200000000002,4,0.136,1416.932457071957,30.0,3276.0
4uXXFAh3W2mjXToetoRzNt,avant-garde,In Freundschaft,13,,18,Karlheinz Stockhausen,https://i.scdn.co/image/ab67616d00001e02663340b137e9fe962597f2da,https://open.spotify.com/track/4uXXFAh3W2mjXToetoRzNt,0.987,0.326,744600,0.0109,0.0614,1,0.107,-19.413,0.0512,71.059,4,0.0497,1413.6134595769183,31.0,3275.0
3V11TFV7L3qHcz9QQOmcOw,avant-garde,Three Scenes From The Creation: I. Prologue: Enuma Elish,3,https://p.scdn.co/mp3-preview/a4fbc0a44ad6e6bb17281100e66c6bbb3c25c60d?cid=9fdb4c15be18472b830ea3f6f9779309,8,Vladimir Ussachevsky,https://i.scdn.co/image/ab67616d00001e02b0426e8edcb18a55fca4a800,https://open.spotify.com/track/3V11TFV7L3qHcz9QQOmcOw,0.989,0.166,517627,0.048,0.00338,8,0.0832,-23.608,0.0422,76.48100000000002,1,0.0339,1407.9333748215718,32.0,3274.0
71MgHtkk3bMttlmroPZotq,avant-garde,Mad Rush,50,https://p.scdn.co/mp3-preview/4b42db2d9d09400b294a4c67f868aff7ebaccde5?cid=9fdb4c15be18472b830ea3f6f9779309,1,Philip Glass,https://i.scdn.co/image/ab67616d00001e02a5fb278f82ec1ad94aed5b6c,https://open.spotify.com/track/71MgHtkk3bMttlmroPZotq,0.984,0.188,871267,0.0376,0.923,5,0.0801,-24.388,0.0431,114.23,4,0.0394,1401.2005906730853,33.0,3273.0
20OiFUh1hTnZJGALp9nqMJ,avant-garde,O sacrum convivium!,24,,1,Olivier Messiaen,https://i.scdn.co/image/ab67616d00001e02cdd473399297b642e7345813,https://open.spotify.com/track/20OiFUh1hTnZJGALp9nqMJ,0.987,0.16399999999999998,437347,0.0296,0.956,6,0.062,-31.138,0.0418,129.947,1,0.0301,1399.5503118576169,34.0,3272.0
3y32oCGBAn9rYHMvcndmNf,avant-garde,Blonde,37,,6,Roger Eno,https://i.scdn.co/image/ab67616d00001e02d5f537b546bdd8c3ddf535ac,https://open.spotify.com/track/3y32oCGBAn9rYHMvcndmNf,0.987,0.34600000000000003,250040,0.0145,0.952,2,0.0989,-26.288,0.0423,69.383,4,0.0515,1379.4718508787319,35.0,3271.0
5u1vxC7wq8fgUvykE8SMc1,avant-garde,In a Landscape,45,https://p.scdn.co/mp3-preview/e536080fe83f5c7ea6c7b44fb8c8fa3183f83ba4?cid=9fdb4c15be18472b830ea3f6f9779309,2,John Cage,https://i.scdn.co/image/ab67616d00001e0251348c4e4572a71fabbdf1f3,https://open.spotify.com/track/5u1vxC7wq8fgUvykE8SMc1,0.994,0.205,229851,0.0423,0.8909999999999999,2,0.0925,-28.844,0.049,77.191,1,0.115,1369.8461202108404,36.0,3270.0
27PY3RYThRESGcxmxUvmwy,avant-garde,The Seasons: 4. Spring,17,,4,John Cage,https://i.scdn.co/image/ab67616d00001e0266b13d741336aa617c95a1c0,https://open.spotify.com/track/27PY3RYThRESGcxmxUvmwy,0.991,0.373,146360,0.0193,0.926,2,0.17600000000000002,-31.155,0.0405,117.699,1,0.0801,1368.8386855408207,37.0,3269.0
2rqXHaTS4Em23cfPCLBYyo,avant-garde,6 Encores: 3. Wasserklavier,24,,1,Luciano Berio,https://i.scdn.co/image/ab67616d00001e026835814f30f23a332f92f27f,https://open.spotify.com/track/2rqXHaTS4Em23cfPCLBYyo,0.994,0.306,130933,0.0297,0.873,10,0.146,-30.697,0.0412,80.695,4,0.117,1366.0006144160493,38.0,3268.0
3MouOCrqFArMJZkMsM0lHA,avant-garde,Dream,34,https://p.scdn.co/mp3-preview/4972a7fcbb166c970ef8d3698b5400e7e3e3f2be?cid=9fdb4c15be18472b830ea3f6f9779309,14,John Cage,https://i.scdn.co/image/ab67616d00001e0251348c4e4572a71fabbdf1f3,https://open.spotify.com/track/3MouOCrqFArMJZkMsM0lHA,0.994,0.268,199152,0.019,0.905,3,0.104,-26.466,0.0555,72.038,4,0.118,1364.4871700534306,39.0,3267.0
3Lbh8U2HMWa1CD7GK5wEQf,avant-garde,Celeste,48,,3,Roger Eno,https://i.scdn.co/image/ab67616d00001e02d5f537b546bdd8c3ddf535ac,https://open.spotify.com/track/3Lbh8U2HMWa1CD7GK5wEQf,0.984,0.277,262920,0.0456,0.928,10,0.107,-21.903,0.0529,99.421,3,0.0398,1362.9123668853306,40.0,3266.0
4KyJQKAFvEH4F52qSMuwIF,avant-garde,Olancha Farewell,56,,4,Harold Budd,https://i.scdn.co/image/ab67616d00001e02ff89037b67738fa04ea14952,https://open.spotify.com/track/4KyJQKAFvEH4F52qSMuwIF,0.992,0.196,138427,0.00687,0.917,7,0.106,-34.255,0.0442,72.125,4,0.053,1335.196699535246,41.0,3265.0
3Tmsxlb1cPaEKsoFq2K4fk,avant-garde,Cloud Atlas: I. Andante con moto,14,https://p.scdn.co/mp3-preview/8f4760c4b539c75305ee346f65d98d350300ac65?cid=9fdb4c15be18472b830ea3f6f9779309,2,Toshi Ichiyanagi,https://i.scdn.co/image/ab67616d00001e02fd8ee3cb72b78caf228a5794,https://open.spotify.com/track/3Tmsxlb1cPaEKsoFq2K4fk,0.988,0.276,173000,0.00545,0.7240000000000001,0,0.101,-36.13800000000001,0.0402,79.033,4,0.122,1330.3043111703041,42.0,3264.0
4o7Cql3n8VEsFPk7uVcdYb,avant-garde,An Unwelcome Friend (Arr. M. Riesman & N. Muhly for Solo Piano),53,https://p.scdn.co/mp3-preview/52f35c1d6def6b942ccf2ac8ea998949b2c5c0a1?cid=9fdb4c15be18472b830ea3f6f9779309,7,Philip Glass,https://i.scdn.co/image/ab67616d00001e02af9d74b22fe14a56db82072c,https://open.spotify.com/track/4o7Cql3n8VEsFPk7uVcdYb,0.99,0.253,256147,0.00429,0.912,7,0.103,-36.172,0.0523,74.497,3,0.0368,1323.4550808271258,43.0,3263.0
6gYCNzf8rqrJBtNpT4Njxk,avant-garde,Inner Cities 7.5,2,https://p.scdn.co/mp3-preview/809871a7a74502bf91db525cee4dbac6934b2a45?cid=9fdb4c15be18472b830ea3f6f9779309,7,Alvin Curran,https://i.scdn.co/image/ab67616d00001e023cc19c67475d91233485eca9,https://open.spotify.com/track/6gYCNzf8rqrJBtNpT4Njxk,0.993,0.31,208387,0.0196,0.875,0,0.0788,-27.634,0.0434,72.755,3,0.0373,1314.627852385924,44.0,3262.0
186s4WpLac2LtaT7R1zkNM,avant-garde,Why Does Someone Have To Die,16,https://p.scdn.co/mp3-preview/4be4cac1b3370589c565dd2580545689edf29e09?cid=9fdb4c15be18472b830ea3f6f9779309,7,Philip Glass,https://i.scdn.co/image/ab67616d00001e025c3ac86992f55f69f1737096,https://open.spotify.com/track/186s4WpLac2LtaT7R1zkNM,0.991,0.195,250281,0.00795,0.858,7,0.0877,-33.375,0.0333,72.01899999999998,4,0.0365,1307.7051082530345,45.0,3261.0
32lpHKIVyPf7O2QV3xsqaR,avant-garde,Perfect Stillness,14,https://p.scdn.co/mp3-preview/df0f6004c53a362054aaf73d944baf7cde6da70b?cid=9fdb4c15be18472b830ea3f6f9779309,3,Matt Borghi,https://i.scdn.co/image/ab67616d00001e02ed27b04bd1774eff3c65ed06,https://open.spotify.com/track/32lpHKIVyPf7O2QV3xsqaR,0.99,0.257,594027,0.0041600000000000005,0.871,5,0.0756,-35.668,0.0568,67.643,3,0.0358,1295.641140956655,46.0,3260.0
5qj4Rs3DPK2fU88Jz5yO3T,avant-garde,Suite for Wind Quintet: II. Blues,4,https://p.scdn.co/mp3-preview/ba4799cf8c52a4ab9496234b4ea6a8d185eecf53?cid=9fdb4c15be18472b830ea3f6f9779309,5,Gunther Schuller,https://i.scdn.co/image/ab67616d00001e02d5a8e5c1043587940d63ecfe,https://open.spotify.com/track/5qj4Rs3DPK2fU88Jz5yO3T,0.995,0.28300000000000003,115200,0.0336,0.924,10,0.0827,-26.758000000000006,0.0368,131.126,4,0.0447,1272.3466653710245,47.0,3259.0
5oGc3vAHn2LQI17rMn1znd,avant-garde,Metamorphosis: Metamorphosis Two - Metamorphosis Two,37,https://p.scdn.co/mp3-preview/387f26c408de1974b530756490bfa79df8c6453c?cid=9fdb4c15be18472b830ea3f6f9779309,4,Bruce Brubaker,https://i.scdn.co/image/ab67616d00001e0237e7ef601b650e50c1662cf0,https://open.spotify.com/track/5oGc3vAHn2LQI17rMn1znd,0.991,0.191,385107,0.0062,0.919,9,0.0774,-26.609,0.0445,65.331,4,0.0406,1251.874495158242,48.0,3258.0
6wuWO2MXMhpfs5RROye151,avant-garde,I'm Going To Make A Cake,17,https://p.scdn.co/mp3-preview/e93bed21e1311e5003bba19c388c16e9e923518b?cid=9fdb4c15be18472b830ea3f6f9779309,4,Philip Glass,https://i.scdn.co/image/ab67616d00001e025c3ac86992f55f69f1737096,https://open.spotify.com/track/6wuWO2MXMhpfs5RROye151,0.991,0.249,219297,0.0597,0.899,9,0.0733,-25.747,0.04,135.037,4,0.035,1232.0733345637673,49.0,3257.0
4icXfAsRMHLHylW6oLKTkD,avant-garde,"Stockhausen: Tierkreis, for Trumpet und Organ: IX. Waage - Libra (23.09-22.10) - Venus (=71)",29,https://p.scdn.co/mp3-preview/48494206bdaa2c6459f301a3aa9d138aec49c73a?cid=9fdb4c15be18472b830ea3f6f9779309,11,Karlheinz Stockhausen,https://i.scdn.co/image/ab67616d00001e02fd9019b8c870d7471760dfe5,https://open.spotify.com/track/4icXfAsRMHLHylW6oLKTkD,0.985,0.183,149973,0.0038,0.838,2,0.0732,-37.328,0.0531,69.76899999999999,4,0.0773,1217.9195503658173,50.0,3256.0
04O6YleCILNVtC81VlfKmB,avant-garde,Dream,37,,1,John Cage,https://i.scdn.co/image/ab67616d00001e02b58b7c9399a78f6f551c85f5,https://open.spotify.com/track/04O6YleCILNVtC81VlfKmB,0.993,0.266,508707,0.00154,0.862,0,0.071,-44.135,0.0498,67.05199999999999,5,0.0922,1217.1892729778713,51.0,3255.0
1tlyNcp4r49MlcqEUKLN3S,avant-garde,For Bunita Marcus: Beginning-M. 289,14,https://p.scdn.co/mp3-preview/c2a26c2cf95e23bcc3791b298cea311e13f29f91?cid=9fdb4c15be18472b830ea3f6f9779309,1,Morton Feldman,https://i.scdn.co/image/ab67616d00001e024eab3d360144ad3a8de3a441,https://open.spotify.com/track/1tlyNcp4r49MlcqEUKLN3S,0.991,0.322,627701,0.0014199999999999998,0.8590000000000001,2,0.0619,-35.891,0.054000000000000006,67.006,3,0.0712,1213.7144518700795,52.0,3254.0
4GBKjzdVi7SN14Yj0uhPoA,avant-garde,Lotus Whipser,14,https://p.scdn.co/mp3-preview/168bb55953c8e5c1abce8343b4d7b404d9780b20?cid=9fdb4c15be18472b830ea3f6f9779309,2,Matt Borghi,https://i.scdn.co/image/ab67616d00001e02ed27b04bd1774eff3c65ed06,https://open.spotify.com/track/4GBKjzdVi7SN14Yj0uhPoA,0.991,0.266,585413,0.00345,0.82,7,0.0848,-35.411,0.0518,66.913,3,0.0368,1209.5732525102635,53.0,3253.0
2UZXQrEi0A8ySbDuyeuMt3,avant-garde,Melancholia II,51,https://p.scdn.co/mp3-preview/20a735ab1272630ee030debcb3eb07af15f766e4?cid=9fdb4c15be18472b830ea3f6f9779309,2,William Basinski,https://i.scdn.co/image/ab67616d00001e024b1993c9fd593519581684b6,https://open.spotify.com/track/2UZXQrEi0A8ySbDuyeuMt3,0.983,0.153,410987,0.0391,0.928,3,0.0774,-32.652,0.0362,69.906,5,0.0737,1204.4920445230352,54.0,3252.0
0dngTPopH2NGzoyJ9V6nTO,avant-garde,Three Songs From William Shakespeare: Music To Hear,15,,26,Igor Stravinsky,https://i.scdn.co/image/ab67616d00001e02b2a39c369b044fafcbda4ff1,https://open.spotify.com/track/0dngTPopH2NGzoyJ9V6nTO,0.986,0.328,172227,0.0116,1.26e-06,0,0.15,-30.564,0.0616,66.694,4,0.0388,1184.239302679154,55.0,3251.0
37DX6N3HF9S3VNfieLFfp9,avant-garde,Movement 3 - Live,34,https://p.scdn.co/mp3-preview/8c721d702dd692075dbee2ab8b363927e1e96146?cid=9fdb4c15be18472b830ea3f6f9779309,3,Mika Vainio,https://i.scdn.co/image/ab67616d00001e02823216bc1d8be879bbcc746c,https://open.spotify.com/track/37DX6N3HF9S3VNfieLFfp9,0.986,0.17600000000000002,81443,0.00252,0.974,10,0.104,-22.111,0.0532,118.669,3,0.063,1173.6136342000202,56.0,3250.0
6VSIleZcNhbmW03rAheUWp,avant-garde,Verdigris,42,,8,Roger Eno,https://i.scdn.co/image/ab67616d00001e02d5f537b546bdd8c3ddf535ac,https://open.spotify.com/track/6VSIleZcNhbmW03rAheUWp,0.991,0.204,243307,0.00301,0.887,3,0.0792,-32.42,0.0482,72.248,5,0.0387,1172.5865026411095,57.0,3249.0
