id;artist_id;followers;genres;image_middle;name;popularity;external_urls;href;uri;level;genre_allmusic
4924;0ONHkAv9pCAFxb0zJwDNTy;1954522;alternative hip hop,gangster rap,hip hop,pop rap,rap,southern hip hop,trap,underground hip hop,virginia hip hop;https://i.scdn.co/image/16e6e8612cdefe7d6b2521db54442a9f42e3ee42;Pusha T;75;https://open.spotify.com/artist/0ONHkAv9pCAFxb0zJwDNTy;https://api.spotify.com/v1/artists/0ONHkAv9pCAFxb0zJwDNTy;spotify:artist:0ONHkAv9pCAFxb0zJwDNTy;2;rap
4925;0c173mlxpT3dSFRgMO8XPh;8295841;detroit hip hop,hip hop,pop rap,rap,southern hip hop,trap;https://i.scdn.co/image/ab6761610000517454214b0dca92f7800c78cceb;Big Sean;86;https://open.spotify.com/artist/0c173mlxpT3dSFRgMO8XPh;https://api.spotify.com/v1/artists/0c173mlxpT3dSFRgMO8XPh;spotify:artist:0c173mlxpT3dSFRgMO8XPh;2;rap
4926;2hPgGN4uhvXAxiXQBIXOmE;756254;hip hop,rap,underground hip hop;https://i.scdn.co/image/935d8538d6f7330b4939de1124e9950f2a243210;KIDS SEE GHOSTS;67;https://open.spotify.com/artist/2hPgGN4uhvXAxiXQBIXOmE;https://api.spotify.com/v1/artists/2hPgGN4uhvXAxiXQBIXOmE;spotify:artist:2hPgGN4uhvXAxiXQBIXOmE;2;rap
4927;01QTIT5P1pFP3QnnFSdsJf;1563542;chicago rap,conscious hip hop,gangster rap,hip hop,political hip hop,pop rap,rap,southern hip hop;https://i.scdn.co/image/10714a0f2a1679d0333162cd52705f0ab67aa442;Lupe Fiasco;71;https://open.spotify.com/artist/01QTIT5P1pFP3QnnFSdsJf;https://api.spotify.com/v1/artists/01QTIT5P1pFP3QnnFSdsJf;spotify:artist:01QTIT5P1pFP3QnnFSdsJf;2;rap
4928;5IcR3N7QB1j6KBL8eImZ8m;3594929;gangster rap,hip hop,pop rap,rap,southern hip hop,trap,underground hip hop;https://i.scdn.co/image/2f968348aef12aca6300f2d2432aef6577005752;ScHoolboy Q;79;https://open.spotify.com/artist/5IcR3N7QB1j6KBL8eImZ8m;https://api.spotify.com/v1/artists/5IcR3N7QB1j6KBL8eImZ8m;spotify:artist:5IcR3N7QB1j6KBL8eImZ8m;2;rap
4929;2YZyLoL8N0Wb9xBt1NhZWg;16912814;conscious hip hop,hip hop,rap,west coast rap;https://i.scdn.co/image/5259c0496329b3f608a1ae0edb799cd2f8451acc;Kendrick Lamar;90;https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg;https://api.spotify.com/v1/artists/2YZyLoL8N0Wb9xBt1NhZWg;spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg;2;rap
4930;13ubrt8QOOCPljQ2FL1Kca;8934684;east coast hip hop,hip hop,rap,trap;https://i.scdn.co/image/80109a31021dd821ae66d6d47ca2af399463a56c;A$AP Rocky;86;https://open.spotify.com/artist/13ubrt8QOOCPljQ2FL1Kca;https://api.spotify.com/v1/artists/13ubrt8QOOCPljQ2FL1Kca;spotify:artist:13ubrt8QOOCPljQ2FL1Kca;2;rap
4931;0fA0VVWsXO9YnASrzqfmYu;4702195;hip hop,ohio hip hop,rap;https://i.scdn.co/image/805d1c319fe812f65f680b039a480dcc8c2bdd84;Kid Cudi;88;https://open.spotify.com/artist/0fA0VVWsXO9YnASrzqfmYu;https://api.spotify.com/v1/artists/0fA0VVWsXO9YnASrzqfmYu;spotify:artist:0fA0VVWsXO9YnASrzqfmYu;2;rap
4932;6l3HvQ5sa6mXTsMTB19rO5;12951498;conscious hip hop,hip hop,north carolina hip hop,rap;https://i.scdn.co/image/83ca0c5fcb501018a41994f8778772240c3a4cac;J. Cole;88;https://open.spotify.com/artist/6l3HvQ5sa6mXTsMTB19rO5;https://api.spotify.com/v1/artists/6l3HvQ5sa6mXTsMTB19rO5;spotify:artist:6l3HvQ5sa6mXTsMTB19rO5;2;rap
4933;17lzZA2AlOHwCwFALHttmp;6229357;atl hip hop,gangster rap,hip hop,pop rap,rap,southern hip hop,trap;https://i.scdn.co/image/540f28182e6a8ee6bc3b88ea7b07f2677aad053b;2 Chainz;84;https://open.spotify.com/artist/17lzZA2AlOHwCwFALHttmp;https://api.spotify.com/v1/artists/17lzZA2AlOHwCwFALHttmp;spotify:artist:17lzZA2AlOHwCwFALHttmp;2;rap
4934;1anyVhU62p31KFi8MEzkbf;5248425;chicago rap,conscious hip hop,hip hop,pop rap,rap;https://i.scdn.co/image/671406c15bc7259b61f6c84f5c681d950536d68d;Chance the Rapper;86;https://open.spotify.com/artist/1anyVhU62p31KFi8MEzkbf;https://api.spotify.com/v1/artists/1anyVhU62p31KFi8MEzkbf;spotify:artist:1anyVhU62p31KFi8MEzkbf;2;rap
4935;2P5sC9cVZDToPxyomzF1UH;2104356;conscious hip hop,hip hop,rap,underground hip hop;https://i.scdn.co/image/c12d53a50ca54da66c7052fe58f2d69b8c50dbbc;Joey Bada$$;77;https://open.spotify.com/artist/2P5sC9cVZDToPxyomzF1UH;https://api.spotify.com/v1/artists/2P5sC9cVZDToPxyomzF1UH;spotify:artist:2P5sC9cVZDToPxyomzF1UH;2;rap
4936;3A5tHz1SfngyOZM2gItYKu;1427928;alternative hip hop,escape room,experimental hip hop,hip hop,rap,underground hip hop;https://i.scdn.co/image/df9c31c52769c0c50a73b2f45fc3ae915c16f123;Earl Sweatshirt;71;https://open.spotify.com/artist/3A5tHz1SfngyOZM2gItYKu;https://api.spotify.com/v1/artists/3A5tHz1SfngyOZM2gItYKu;spotify:artist:3A5tHz1SfngyOZM2gItYKu;2;rap
