artist_id;artist_name;artist_tag;genre;level;followers;popularity;spotify_url;imgurl
2WKdxPFRD7IqZvlIAvhMgY;Fugees;east coast hip hop,gangster rap,hardcore hip hop,hip hop,pop rap,rap;rap;level_1;529358;69;https://open.spotify.com/artist/2WKdxPFRD7IqZvlIAvhMgY;https://i.scdn.co/image/52bae8b59a21ec1ee6bc07a1e08382333bea27d6
3zFaWPA8Jobgf5egh38KD2;Kool Keith;abstract hip hop,alternative hip hop,east coast hip hop,hardcore hip hop,hip hop,turntablism;rap;level_1;32994;43;https://open.spotify.com/artist/3zFaWPA8Jobgf5egh38KD2;https://i.scdn.co/image/8dac95552315f87e09c9a1feccff11eae9ba6ddc
3zpKjsMg2gw1St5WcWoUJN;EPMD;east coast hip hop,electro,gangster rap,hardcore hip hop,hip hop,old school hip hop,rap,turntablism;rap;level_1,level_2;161900;55;https://open.spotify.com/artist/3zpKjsMg2gw1St5WcWoUJN;https://i.scdn.co/image/18ef780d08250c5ac8466b5f790cee5b1f2d1131
22282KfMxDo2PMjnBc82I4;Biz Markie;east coast hip hop,electro,gangster rap,hardcore hip hop,hip hop,old school hip hop,rap;rap;level_1,level_2;122003;53;https://open.spotify.com/artist/22282KfMxDo2PMjnBc82I4;https://i.scdn.co/image/3ca9c906f68f1655c57b30976687f0f649b74ed7
4Otx4bRLSfpah5kX8hdgDC;Naughty By Nature;east coast hip hop,gangster rap,hardcore hip hop,hip hop,hip pop,pop rap,rap;rap;level_1,level_2;346368;62;https://open.spotify.com/artist/4Otx4bRLSfpah5kX8hdgDC;https://i.scdn.co/image/3e72aba1130f20632e5ce54c0423c21214d7abc0
1W9qOBYRTfP7HcizWN43G1;Slick Rick;alternative hip hop,east coast hip hop,gangster rap,hardcore hip hop,hip hop,old school hip hop,pop rap,rap,southern hip hop;rap;level_1,level_2;238825;61;https://open.spotify.com/artist/1W9qOBYRTfP7HcizWN43G1;https://i.scdn.co/image/c26bf9bb727c7a6a0b7d47fa64d087743dc325aa
7zliF6Q946WznVk3ZMYhZX;The Sugarhill Gang;east coast hip hop,funk,hip hop,old school hip hop,rap;rap;level_1,level_2;118326;55;https://open.spotify.com/artist/7zliF6Q946WznVk3ZMYhZX;https://i.scdn.co/image/86fb5a5a8671c66e94e7d12e6643adbd9b9edaf2
59wfkuBoNyhDMQGCljbUbA;Diddy;dance pop,dirty south rap,east coast hip hop,hip hop,hip pop,pop rap,r&b,rap;rap;level_1,level_2;644748;75;https://open.spotify.com/artist/59wfkuBoNyhDMQGCljbUbA;https://i.scdn.co/image/a7dc10ac643dc99b6de28a66f8c9189c48c4696e
0c173mlxpT3dSFRgMO8XPh;Big Sean;detroit hip hop,hip hop,indie r&b,pop,pop rap,r&b,rap,southern hip hop,trap music;rap;level_2;5394282;85;https://open.spotify.com/artist/0c173mlxpT3dSFRgMO8XPh;https://i.scdn.co/image/3e078572245ba8875cc2f04fa9ac817d1aaccaff
0ONHkAv9pCAFxb0zJwDNTy;Pusha T;dirty south rap,gangster rap,hip hop,pop rap,rap,southern hip hop,trap music,underground hip hop;rap;level_2;1072632;76;https://open.spotify.com/artist/0ONHkAv9pCAFxb0zJwDNTy;https://i.scdn.co/image/16e6e8612cdefe7d6b2521db54442a9f42e3ee42
0fA0VVWsXO9YnASrzqfmYu;Kid Cudi;hip hop,pop rap,rap;rap;level_2;2766668;79;https://open.spotify.com/artist/0fA0VVWsXO9YnASrzqfmYu;https://i.scdn.co/image/36189c388c0953f0e63c15840870e0ac15cf39c5
01QTIT5P1pFP3QnnFSdsJf;Lupe Fiasco;conscious hip hop,dirty south rap,hip hop,pop rap,rap,southern hip hop;rap;level_2;1053406;71;https://open.spotify.com/artist/01QTIT5P1pFP3QnnFSdsJf;https://i.scdn.co/image/10714a0f2a1679d0333162cd52705f0ab67aa442
2hPgGN4uhvXAxiXQBIXOmE;KIDS SEE GHOSTS;hip hop,pop rap,rap;rap;level_2;160320;72;https://open.spotify.com/artist/2hPgGN4uhvXAxiXQBIXOmE;https://i.scdn.co/image/935d8538d6f7330b4939de1124e9950f2a243210
5IcR3N7QB1j6KBL8eImZ8m;ScHoolboy Q;gangster rap,hip hop,pop rap,rap,southern hip hop,trap music,underground hip hop;rap;level_2;2176506;78;https://open.spotify.com/artist/5IcR3N7QB1j6KBL8eImZ8m;https://i.scdn.co/image/ba13683e8189076c6069511fa80b1bf96aebf15d
13ubrt8QOOCPljQ2FL1Kca;A$AP Rocky;east coast hip hop,hip hop,pop,pop rap,rap,trap music;rap;level_2;4723001;88;https://open.spotify.com/artist/13ubrt8QOOCPljQ2FL1Kca;https://i.scdn.co/image/80109a31021dd821ae66d6d47ca2af399463a56c
2h93pZq0e7k5yf4dywlkpM;Frank Ocean;hip hop,indie r&b,lgbtq+ hip hop,neo soul,pop,rap;rap;level_2;3906933;83;https://open.spotify.com/artist/2h93pZq0e7k5yf4dywlkpM;https://i.scdn.co/image/0cc22250c0b18183e5c62f240a5756ec5226dee1
6l3HvQ5sa6mXTsMTB19rO5;J. Cole;conscious hip hop,hip hop,pop rap,rap;rap;level_2;6895780;88;https://open.spotify.com/artist/6l3HvQ5sa6mXTsMTB19rO5;https://i.scdn.co/image/df0424ed9e3fd02f3c5a98dedd4307adb3df4eb3
17lzZA2AlOHwCwFALHttmp;2 Chainz;atl hip hop,hip hop,pop,pop rap,rap,southern hip hop,trap music;rap;level_2;3772065;86;https://open.spotify.com/artist/17lzZA2AlOHwCwFALHttmp;https://i.scdn.co/image/bb890de37c6783253a5c1789ccc7be5e2897c51d
67nwj3Y5sZQLl72VNUHEYE;Wale;dirty south rap,gangster rap,hip hop,indie r&b,pop,pop rap,r&b,rap,southern hip hop,trap music,urban contemporary;rap;level_2;1713805;75;https://open.spotify.com/artist/67nwj3Y5sZQLl72VNUHEYE;https://i.scdn.co/image/7da49fd9b42ab7f9bb30b89e6e58a2ebbd63df71
28ExwzUQsvgJooOI0X1mr3;Jay Rock;conscious hip hop,gangster rap,hip hop,pop rap,rap,southern hip hop,trap music,underground hip hop;rap;level_2;462204;77;https://open.spotify.com/artist/28ExwzUQsvgJooOI0X1mr3;https://i.scdn.co/image/3d4d4a4bb9134a07e67fa5541d3652725f88e788
1anyVhU62p31KFi8MEzkbf;Chance the Rapper;conscious hip hop,hip hop,pop,pop rap,rap;rap;level_2;3714349;84;https://open.spotify.com/artist/1anyVhU62p31KFi8MEzkbf;https://i.scdn.co/image/5e4a5edf6132eb41bc71dd04cc9c92f30e256171
4V8LLVI7PbaPR0K2TGSxFF;Tyler, The Creator;hip hop,rap;rap;level_2;2379130;82;https://open.spotify.com/artist/4V8LLVI7PbaPR0K2TGSxFF;https://i.scdn.co/image/d60f1bf1aa60de174843646c1346a42ae8e51a63
68kEuyFKyqrdQQLLsmiatm;Vince Staples;conscious hip hop,hip hop,pop rap,rap,underground hip hop;rap;level_2;731749;77;https://open.spotify.com/artist/68kEuyFKyqrdQQLLsmiatm;https://i.scdn.co/image/c0c4a5b8fe508572672479aadee8ec12ff76e566
5dHt1vcEm9qb8fCyLcB3HL;A$AP Ferg;hip hop,pop,pop rap,rap,southern hip hop,trap music,underground hip hop;rap;level_2;1659560;80;https://open.spotify.com/artist/5dHt1vcEm9qb8fCyLcB3HL;https://i.scdn.co/image/70b41f9f357a5a3596e466d787455874d55d49d9
2YZyLoL8N0Wb9xBt1NhZWg;Kendrick Lamar;conscious hip hop,hip hop,pop rap,rap,west coast rap;rap;level_2;11419198;91;https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg;https://i.scdn.co/image/5259c0496329b3f608a1ae0edb799cd2f8451acc
3A5tHz1SfngyOZM2gItYKu;Earl Sweatshirt;hip hop,indie r&b,pop rap,rap,underground hip hop;rap;level_2;816058;78;https://open.spotify.com/artist/3A5tHz1SfngyOZM2gItYKu;https://i.scdn.co/image/df9c31c52769c0c50a73b2f45fc3ae915c16f123
2P5sC9cVZDToPxyomzF1UH;Joey Bada$$;conscious hip hop,gangster rap,hip hop,pop rap,rap,southern hip hop,underground hip hop;rap;level_2;1205870;76;https://open.spotify.com/artist/2P5sC9cVZDToPxyomzF1UH;https://i.scdn.co/image/f353e3a8a692a878d744ec6b6a4fce25af19b5f7
7yO4IdJjCEPz7YgZMe25iS;A$AP Mob;hip hop,pop,pop rap,rap,southern hip hop,trap music,underground hip hop,vapor trap;rap;level_2;898206;70;https://open.spotify.com/artist/7yO4IdJjCEPz7YgZMe25iS;https://i.scdn.co/image/6dc965defbd39e555030f5d57eca9fd921a7a89a
3F2Y683ovlWT53WKCeq0oj;Goodie Mob;alternative hip hop,atl hip hop,conscious hip hop,dirty south rap,gangster rap,hardcore hip hop,hip hop,pop rap,southern hip hop;rap;level_2;93968;46;https://open.spotify.com/artist/3F2Y683ovlWT53WKCeq0oj;https://i.scdn.co/image/130e669f331dfe3486a3acece4fccd8065a05e9c
2ht3wxeT69CzyKFChNnNAB;Big Boi;atl hip hop,dirty south rap,hip hop,pop rap,southern hip hop;rap;level_2;194390;64;https://open.spotify.com/artist/2ht3wxeT69CzyKFChNnNAB;https://i.scdn.co/image/0a356e8555da1bb3735e5d0b9821df5d401b9023
0Mz5XE0kb1GBnbLQm2VbcO;Mos Def;alternative hip hop,conscious hip hop,east coast hip hop,gangster rap,hardcore hip hop,hip hop,pop rap,rap,southern hip hop;rap;level_2;598268;66;https://open.spotify.com/artist/0Mz5XE0kb1GBnbLQm2VbcO;https://i.scdn.co/image/eae06411463fb7ffea6a433c9d22f11418a1f7da
67ei8ib6PLT1w3OkhIb4fB;Black Star;alternative hip hop,east coast hip hop,hardcore hip hop,hip hop,southern hip hop;rap;level_2;156978;53;https://open.spotify.com/artist/67ei8ib6PLT1w3OkhIb4fB;https://i.scdn.co/image/536d924c8b7dba5fe64fec3226bce45cd5d3331c
2J257euzcjnDLipsyJH3F2;Clipse;alternative hip hop,dirty south rap,gangster rap,hardcore hip hop,hip hop,pop rap,rap,southern hip hop;rap;level_2;134801;53;https://open.spotify.com/artist/2J257euzcjnDLipsyJH3F2;https://i.scdn.co/image/448b067153fc88aab8d63ff2716adf04266f67f9
7yk35uHNQclPXFGFoTU44w;The Pharcyde;alternative hip hop,hardcore hip hop,hip hop,jazz rap,rap,southern hip hop,west coast rap;rap;level_2;243820;62;https://open.spotify.com/artist/7yk35uHNQclPXFGFoTU44w;https://i.scdn.co/image/01126acfcb317eaa068dfb1699006946abe51262
2GHclqNVjqGuiE5mA7BEoc;Common;alternative hip hop,conscious hip hop,dirty south rap,gangster rap,hardcore hip hop,hip hop,neo soul,pop rap,rap,southern hip hop;rap;level_2;463649;65;https://open.spotify.com/artist/2GHclqNVjqGuiE5mA7BEoc;https://i.scdn.co/image/1a6aa7191bdd6d2cf2c58e7b7a8b0bed1560a347
0CKa42Jqrc9fSFbDjePaXP;Big K.R.I.T.;alternative hip hop,conscious hip hop,dirty south rap,gangster rap,hip hop,indie r&b,pop rap,rap,southern hip hop,trap music,underground hip hop;rap;level_2;377186;66;https://open.spotify.com/artist/0CKa42Jqrc9fSFbDjePaXP;https://i.scdn.co/image/db975b8459d4a5b2137de67c35f77d913ff78e5e
6FD0unjzGQhX3b6eMccMJe;Ghostface Killah;alternative hip hop,east coast hip hop,gangster rap,hardcore hip hop,hip hop,rap,southern hip hop;rap;level_2;296965;67;https://open.spotify.com/artist/6FD0unjzGQhX3b6eMccMJe;https://i.scdn.co/image/b55bef1b5b69603732302c50627483ef72bc5550
0lEssBAxQl2In4RpaB1C2Y;Talib Kweli;alternative hip hop,conscious hip hop,dirty south rap,east coast hip hop,hardcore hip hop,hip hop,pop rap,southern hip hop;rap;level_2;286830;61;https://open.spotify.com/artist/0lEssBAxQl2In4RpaB1C2Y;https://i.scdn.co/image/93213eac39dea9f053b2fa86843bcf89a6ac28a2
6ZhjJOJXXwnPS8PrXdmjLw;UGK;deep southern trap,dirty south rap,gangster rap,hip hop,pop rap,rap,southern hip hop,trap music;rap;level_2;358031;60;https://open.spotify.com/artist/6ZhjJOJXXwnPS8PrXdmjLw;https://i.scdn.co/image/2f73f47eb994eb57102fc9c235552b19e21f2ebc
2aoFQUeHD1U7pL098lRsDU;Madvillain;alternative hip hop,hardcore hip hop,hip hop,rap,southern hip hop,underground hip hop;rap;level_2;170964;67;https://open.spotify.com/artist/2aoFQUeHD1U7pL098lRsDU;https://i.scdn.co/image/9d7ed68679a970b86faaea230d16334baba5ed4b
19KwjzvIL92r29IINtlPNP;Scarface;conscious hip hop,dirty south rap,gangster rap,hardcore hip hop,hip hop,pop rap,rap,southern hip hop,trap music;rap;level_2;331748;61;https://open.spotify.com/artist/19KwjzvIL92r29IINtlPNP;https://i.scdn.co/image/06c55ed2f46ca35b164483fdfa587a2adebc59af
1YfEcTuGvBQ8xSD1f53UnK;Busta Rhymes;dirty south rap,east coast hip hop,hardcore hip hop,hip hop,hip pop,pop rap,rap;rap;level_2;1003462;75;https://open.spotify.com/artist/1YfEcTuGvBQ8xSD1f53UnK;https://i.scdn.co/image/4c1251b4e737a29def84778a2cc627daf3bfd42c
2pAWfrd7WFF3XhVt9GooDL;MF DOOM;alternative hip hop,east coast hip hop,hardcore hip hop,hip hop,southern hip hop;rap;level_2;371062;65;https://open.spotify.com/artist/2pAWfrd7WFF3XhVt9GooDL;https://i.scdn.co/image/6d176f2b9e147003c93e41681a6f3ff6432df6e5
2yQf6b8hxahZaT5dHlWaB1;Raekwon;alternative hip hop,east coast hip hop,gangster rap,hardcore hip hop,hip hop,pop rap,rap,southern hip hop;rap;level_2;204934;67;https://open.spotify.com/artist/2yQf6b8hxahZaT5dHlWaB1;https://i.scdn.co/image/88b9569566a9ccc0f88c1bf3a8fa83514daf47cb
5cMgGlA1xGyeAB2ctYlRdZ;Gang Starr;alternative hip hop,conscious hip hop,east coast hip hop,gangster rap,hardcore hip hop,hip hop,pop rap,rap;rap;level_2;391120;64;https://open.spotify.com/artist/5cMgGlA1xGyeAB2ctYlRdZ;https://i.scdn.co/image/6b4e6502390ae10d22756ca2ae3aa0200329bbb4
4tujQJicOnuZRLiBFdp3Ou;Xzibit;detroit hip hop,dirty south rap,g funk,gangster rap,hardcore hip hop,hip hop,pop rap,rap,southern hip hop,west coast rap;rap;level_2;636856;68;https://open.spotify.com/artist/4tujQJicOnuZRLiBFdp3Ou;https://i.scdn.co/image/565bd7e6cb475003a4a644a6a667ae5518a529f8
5Qi4Bb7a8C0a00NZcA77L0;D12;detroit hip hop,dirty south rap,gangster rap,hardcore hip hop,hip hop,pop rap,rap;rap;level_2;810906;67;https://open.spotify.com/artist/5Qi4Bb7a8C0a00NZcA77L0;https://i.scdn.co/image/1e2e08b41628310eec1a4659367513e82243ab4b
